id,ano,dept,municipio,Modalidad,presuntoRes,desPresuntoRes,num
292469,2009,EXTERIOR,FRONTERA VENEZUELA,Retenci�n/Ejecuci�n,Grupo Armado No Identificado,No aplica,11
292470,2009,Nariño,SAN ANDR�S DE TUMACO,Asalto,Guerrilla,No Identificada,4
292471,2009,Arauca,TAME,Desconocida,Guerrilla,ELN,4
292473,2009,Nariño,RICAURTE,Atentado,Guerrilla,FARC,6
292474,2009,"Bogotá D.C.","Bogotá D.C.",Asalto,Grupo Posdesmovilización,No Identificado,4
292475,2009,Putumayo,PUERTO AS?S,Sicariato,Guerrilla,No Identificada,4
292476,2010,Córdoba,BUENAVISTA,Desconocida,Grupo Posdesmovilización,Los Paisas,6
292477,2010,Caldas,VITERBO,Retenci�n/Ejecuci�n,Grupo Posdesmovilización,No Identificado,4
292478,2010,Santander,PUERTO WILCHES,Retenci�n/Ejecuci�n,Grupo Posdesmovilización,No Identificado,4
292479,2010,Antioquia,EL BAGRE,Asalto,Grupo Posdesmovilización,No Identificado,4
292480,2010,Antioquia,CaucaSIA,Asalto,Grupo Posdesmovilización,No Identificado,5
292482,2010,Nariño,POLICARPA,Incursi�n,Grupo Posdesmovilización,Los Rastrojos,10
292483,2010,Valle del Cauca,YUMBO,Desconocida,Agente del Estado,Ej�rcito Nacional,4
292484,2010,Córdoba,MONTER?A,Asalto,Grupo Posdesmovilización,No Identificado,4
292485,2010,Cauca,SU?REZ,Desconocida,Desconocido,No aplica,8
292486,2010,Antioquia,CaucaSIA,Asalto,Grupo Posdesmovilización,No Identificado,4
292487,2010,Antioquia,CaucaSIA,Ruta,Grupo Posdesmovilización,Los Paisas,6
292490,2010,Antioquia,ENVIGADO,Asalto,Grupo Posdesmovilización,No Identificado,8
292491,2010,Córdoba,BUENAVISTA,Incursi�n,Grupo Posdesmovilización,Los Paisas,6
292493,2010,Nariño,SAN ANDR�S DE TUMACO,Desconocida,Grupo Posdesmovilización,Los Rastrojos,4
292494,2010,Caquetá,EL DONCELLO,Interceptaci�n,Guerrilla,No Identificada,14
292495,2010,Nariño,EL CHARCO,Retenci�n/Ejecuci�n,Grupo Posdesmovilización,No Identificado,5
292496,2010,Córdoba,CI�NAGA DE ORO,Asalto,Grupo Armado No Identificado,No aplica,4
292497,2010,Nariño,BARBACOAS,Asalto,Grupo Posdesmovilización,Los Rastrojos,4
292498,2010,Norte de Santander,VILLA DEL ROSARIO,Desconocida,Grupo Posdesmovilización,No Identificado,4
292499,2010,Arauca,SARAVENA,Interceptaci�n,Guerrilla,ELN,5
292500,2010,Norte de Santander,C?CUTA,Asalto,Grupo Posdesmovilización,No Identificado,4
292501,2010,Córdoba,MONTEL?BANO,Asalto,Grupo Posdesmovilización,Urabe�os/Autodefensas Gaitanistas de Colombia/?guilas Negras/Clan ?suga,6
292504,2011,Nariño,T?QUERRES,Desconocida,Grupo Posdesmovilización,No Identificado,5
292506,2011,Antioquia,CaucaSIA,Asalto,Grupo Posdesmovilización,No Identificado,10
292507,2011,Córdoba,SAN JOS� DE UR�,Desconocida,Agente del Estado,No Identificado,7
292508,2011,Cauca,TIMBIQU?,Desconocida,Grupo Posdesmovilización,Los Rastrojos,7
292509,2011,Cauca,BUENOS AIRES,Incursi�n,Guerrilla,FARC,5
292510,2011,Antioquia,ZARAGOZA,Ruta,Grupo Posdesmovilización,Los Rastrojos,5
292511,2011,Norte de Santander,VILLA DEL ROSARIO,Asalto,Grupo Posdesmovilización,Los Rastrojos,4
292512,2011,Nariño,COL?N,Incursi�n,Grupo Posdesmovilización,No Identificado,8
292513,2011,Caquetá,SAN VICENTE DEL CAGU?N,Asalto,Guerrilla,FARC,7
292514,2011,Córdoba,MONTEL?BANO,Asalto,Grupo Posdesmovilización,No Identificado,4
292515,2011,Córdoba,AYAPEL,Asalto,Grupo Posdesmovilización,No Identificado,4
292517,2011,La Guajira,MAICAO,Ataque Indiscriminado,Grupo Posdesmovilización,No Identificado,4
292518,2011,Bolívar,SAN PABLO,Incursi�n,Guerrilla,ELN,4
292519,2011,Bolívar,SAN PABLO,Desconocida,Guerrilla,ELN,4
292520,2011,Córdoba,SAN ANTERO,Sicariato,Grupo Posdesmovilización,No Identificado,5
292521,2011,Antioquia,C?CERES,Asalto,Grupo Posdesmovilización,Los Rastrojos,6
292522,2011,Cauca,Bolívar,Asalto,Guerrilla,No Identificada,4
292523,2011,Valle del Cauca,PRADERA,Asalto,Grupo Posdesmovilización,Los Rastrojos,6
292524,2011,Atlántico,SOLEDAD,Retenci�n/Ejecuci�n,Grupo Armado No Identificado,Presencia GAO sin Atribuci�n,5
292526,2011,Meta,VILLAVICENCIO,Asalto,Guerrilla,No Identificada,4
292527,2011,Antioquia,REMEDIOS,Asalto,Grupo Posdesmovilización,No Identificado,4
292528,2012,Valle del Cauca,JAMUND?,Desconocida,Grupo Posdesmovilización,Otro,5
292529,2012,Tolima,CHAPARRAL,Retenci�n/Ejecuci�n,Grupo Armado No Identificado,No aplica,5
292530,2012,Casanare,HATO COROZAL,Desconocida,Agente del Estado,No Identificado,5
292531,2012,Meta,PUERTO GAIT?N,Asalto,Grupo Posdesmovilización,No Identificado,4
292532,2012,Cauca,Santander DE QUILICHAO,Asalto,Guerrilla,No Identificada,5
292533,2012,Chocó,MEDIO SAN JUAN,Desconocida,Agente del Estado,No Identificado,4
292534,2012,Antioquia,REMEDIOS,Asalto,Grupo Posdesmovilización,Urabe�os/Autodefensas Gaitanistas de Colombia/?guilas Negras/Clan ?suga,5
292535,2012,Córdoba,PLANETA RICA,Asalto,Grupo Posdesmovilización,Urabe�os/Autodefensas Gaitanistas de Colombia/?guilas Negras/Clan ?suga,4
292536,2012,Vichada,CUMARIBO,Desconocida,Guerrilla,FARC,7
292537,2012,Nariño,RICAURTE,Asalto,Guerrilla,FARC,4
292538,2012,Nariño,SAN ANDR�S DE TUMACO,Asalto,Guerrilla,FARC,5
292539,2012,Cauca,CALDONO,Desconocida,Guerrilla,FARC,4
292540,2012,Cauca,PAT?A,Falso Positivo,Agente del Estado,Ej�rcito Nacional,4
292541,2012,Valle del Cauca,ROLDANILLO,Asalto,Grupo Posdesmovilización,Urabe�os/Autodefensas Gaitanistas de Colombia/?guilas Negras/Clan ?suga,4
292542,2012,Valle del Cauca,GUADALAJARA DE BUGA,Asalto,Guerrilla,FARC,4
292543,2012,Cauca,PUERTO TEJADA,Interceptaci�n,Guerrilla,FARC,6
292544,2012,Antioquia,SANTA ROSA DE OSOS,Asalto,Grupo Posdesmovilización,Los Rastrojos,10
292545,2012,Córdoba,TIERRALTA,Asalto,Guerrilla,FARC,14
292546,2013,Meta,SAN JUAN DE ARAMA,Desconocida,Agente del Estado,No Identificado,4
292547,2013,Meta,MESETAS,Desconocida,Agente del Estado,No Identificado,4
292548,2013,Antioquia,ZARAGOZA,Desconocida,Grupo Posdesmovilización,Urabe�os/Autodefensas Gaitanistas de Colombia/?guilas Negras/Clan ?suga,4
292549,2013,Antioquia,EL BAGRE,Desconocida,Guerrilla,FARC,5
292550,2013,Tolima,HONDA,Asalto,Guerrilla,ELN,5
292551,2013,Valle del Cauca,LA UNI?N,Asalto,Grupo Posdesmovilización,Urabe�os/Autodefensas Gaitanistas de Colombia/?guilas Negras/Clan ?suga,5
292552,2013,Valle del Cauca,LA UNI?N,Asalto,Grupo Posdesmovilización,No Identificado,5
292553,2013,Cauca,SU?REZ,Asalto,Grupo Armado No Identificado,No aplica,4
292554,2013,Valle del Cauca,OBANDO,Desconocida,Grupo Posdesmovilización,Urabe�os/Autodefensas Gaitanistas de Colombia/?guilas Negras/Clan ?suga,4
292555,2013,Antioquia,VALDIVIA,Asalto,Grupo Posdesmovilización,Urabe�os/Autodefensas Gaitanistas de Colombia/?guilas Negras/Clan ?suga,4
292556,2013,Valle del Cauca,TRUJILLO,Sicariato,Grupo Posdesmovilización,Los Rastrojos,5
292557,2013,Nariño,MOSQUERA,Asalto,Grupo Armado No Identificado,No aplica,7
292558,2013,Antioquia,APARTAD?,Ruta,Grupo Posdesmovilización,Urabe�os/Autodefensas Gaitanistas de Colombia/?guilas Negras/Clan ?suga,7
292559,2013,Cauca,MERCADERES,Ataque Indiscriminado,Agente del Estado,Ej�rcito Nacional - Polic�a Nacional,4
292560,2013,Córdoba,SAN CARLOS,Asalto,Grupo Posdesmovilización,Urabe�os/Autodefensas Gaitanistas de Colombia/?guilas Negras/Clan ?suga,4
292561,2013,Meta,PUERTO RICO,Ruta,Guerrilla,FARC,7
292563,2014,Meta,VISTAHERMOSA,Desconocida,Agente del Estado,Ej�rcito Nacional,6
292564,2014,Magdalena,SANTA MARTA,Asalto,Grupo Posdesmovilización,Urabe�os/Autodefensas Gaitanistas de Colombia/?guilas Negras/Clan ?suga,5
292565,2014,Nariño,IPIALES,Falso Positivo,Agente del Estado,Ej�rcito Nacional,4
292566,2014,Antioquia,AMALFI,Desconocida,Desconocido,No aplica,7
292567,2014,Nariño,BARBACOAS,Interceptaci�n,Guerrilla,FARC,8
292568,2015,Antioquia,REMEDIOS,Retenci�n/Ejecuci�n,Grupo Posdesmovilización,Urabe�os/Autodefensas Gaitanistas de Colombia/?guilas Negras/Clan ?suga,4
292569,2015,Bolívar,ACH?,Desconocida,Grupo Posdesmovilización,No Identificado,4
292570,2015,Cauca,SU?REZ,Retenci�n/Ejecuci�n,Grupo Armado No Identificado,Presencia GAO sin Atribuci�n,5
292571,2015,Risaralda,GU?TICA,Sicariato,Grupo Armado No Identificado,No aplica,4
292572,2015,Antioquia,VALDIVIA,Asalto,Grupo Armado No Identificado,No aplica,5
292573,2015,Bolívar,TIQUISIO,Asalto,Grupo Armado No Identificado,No aplica,4
292574,2016,Antioquia,SEGOVIA,Asalto,Grupo Posdesmovilización,Urabe�os/Autodefensas Gaitanistas de Colombia/?guilas Negras/Clan ?suga,4
292575,2016,Norte de Santander,VILLA DEL ROSARIO,Ataque Indiscriminado,Grupo Posdesmovilización,No Identificado,10
292576,2016,Norte de Santander,TIB?,Retenci�n/Ejecuci�n,Guerrilla,ELN,4
320146,2003,Magdalena,FUNDACI?N,Asalto,Grupo Paramilitar,No Identificado,4
322146,1999,Antioquia,SAN CARLOS,Ruta,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,7
364719,2000,Casanare,CH?MEZA,Retenci�n/Ejecuci�n,Grupo Paramilitar,No Identificado,5
395274,0,Meta,PUERTO CONCORDIA,Desconocida,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,8
395278,1998,Caquetá,CURILLO,Desconocida,Grupo Armado No Identificado,No aplica,4
395369,2002,Caquetá,FLORENCIA,Asalto,Grupo Armado No Dirimido,,6
395493,1987,Córdoba,PUERTO ESCONDIDO,Ruta,Desconocido,No aplica,4
395533,2000,Antioquia,YOND?,Retenci�n/Ejecuci�n,Grupo Armado No Identificado,No aplica,9
395540,2003,Meta,VILLAVICENCIO,Desconocida,Grupo Armado No Identificado,Presencia GAO sin Atribuci�n,4
395557,2004,Norte de Santander,TIB?,Retenci�n/Ejecuci�n,Grupo Paramilitar,No Identificado,6
395575,2003,Nariño,SAN ANDR�S DE TUMACO,Desconocida,Grupo Paramilitar,No Identificado,4
396254,0,Nariño,SAN ANDR�S DE TUMACO,Asalto,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,4
396282,1995,Antioquia,CAREPA,Asalto,Grupo Paramilitar,Autodefensas Campesinas de C�rdoba y Urab� (ACCU),4
396481,1981,Santander,SANTA HELENA DEL OP?N,Ataque Indiscriminado,Agente del Estado,Ej�rcito Nacional,5
401247,1993,Casanare,YOPAL,Asalto,Grupo Paramilitar,No Identificado,4
401707,1993,Tolima,IBAGU�,Ruta,Guerrilla,FARC,7
402050,1994,Antioquia,TURBO,Retenci�n/Ejecuci�n,Grupo Paramilitar,No Identificado,4
403721,1996,Antioquia,SAN ROQUE,Ruta,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,6
404187,1997,Cesar,PAILITAS,Sicariato,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,4
404417,1997,Magdalena,ZONA BANANERA,Incursi�n,Agente del Estado - Grupo Paramilitar,,7
406414,1999,Antioquia,APARTAD?,Ruta,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,4
407631,2000,Antioquia,SANTO DOMINGO,Ruta,Grupo Paramilitar,No Identificado,5
409523,2001,Antioquia,PE�OL,Interceptaci�n,Grupo Paramilitar,No Identificado,4
409557,2001,Antioquia,EL CARMEN DE VIBORAL,Ruta,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,4
409976,2001,Magdalena,ZONA BANANERA,Sicariato,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,4
418669,2010,Cauca,SU?REZ,Atentado,Guerrilla,No Identificada,5
423363,1996,Antioquia,VENECIA,Retenci�n/Ejecuci�n,Grupo Paramilitar,No Identificado,6
423717,2002,Valle del Cauca,TULU?,Ruta,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,6
424008,2001,Bolívar,CANTAGALLO,Desconocida,Guerrilla,ELN,4
424155,1993,Santander,LEBRIJA,Interceptaci�n,Guerrilla,FARC,4
429580,2000,Norte de Santander,TIB?,Ruta,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,4
431492,1997,Magdalena,ZONA BANANERA,Ruta,Grupo Paramilitar,Autodefensas de Hern�n Giraldo,6
439225,2004,Casanare,YOPAL,Asalto,Guerrilla,No Identificada,5
439226,2004,Vichada,SANTA ROSAL?A,Asalto,Grupo Armado No Identificado,No aplica,6
439227,2008,La Guajira,SAN JUAN DEL Cesar,Asalto,Grupo Armado No Identificado,No aplica,4
439228,1997,Meta,FUENTE DE ORO,Retenci�n/Ejecuci�n,Grupo Paramilitar,No Identificado,4
439229,1997,Magdalena,FUNDACI?N,Ruta,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,4
439231,1997,Sucre,OVEJAS,Ruta,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,6
439232,1959,Tolima,COYAIMA,Desconocida,Bandolerismo,No identificado,8
439233,1963,Tolima,CAJAMARCA,Asalto,Grupo Armado No Identificado,No aplica,9
439234,1963,Valle del Cauca,SIN INFORMACION,Asalto,Bandolerismo,No identificado,7
439235,2001,Bolívar,SIMIT?,Asalto,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,5
439236,1996,Santander,BARRANCABERMEJA,Asalto,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,4
439237,2005,Putumayo,PUERTO AS?S,Retenci�n/Ejecuci�n,Grupo Paramilitar,No Identificado,4
439238,2001,Arauca,ARAUQUITA,Asalto,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,5
439239,1989,La Guajira,MAICAO,Retenci�n/Ejecuci�n,Grupo Armado No Identificado,No aplica,9
439240,1988,Córdoba,TIERRALTA,Incursi�n,Grupo Armado No Identificado,Presencia GAO sin Atribuci�n,4
439241,1990,Antioquia,PUERTO NARE,Desconocida,Desconocido,No aplica,4
439244,2003,Antioquia,PUERTO BERR?O,Retenci�n/Ejecuci�n,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,5
439245,1975,SIN INFORMACION,SIN INFORMACION,Desconocida,Grupo Armado No Identificado,No aplica,11
439246,1975,Boyacá,PUERTO Boyacá,Desconocida,Guerrilla,ELN,5
439247,2002,Cesar,AGUST?N CODAZZI,Ruta,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,4
439248,2002,Magdalena,ZONA BANANERA,Retenci�n/Ejecuci�n,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,4
439249,1996,Cesar,VALLEDUPAR,Retenci�n/Ejecuci�n,Agente del Estado,DAS,5
439250,2002,Cauca,PUERTO TEJADA,Retenci�n/Ejecuci�n,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,4
439251,1991,Antioquia,SANTA B?RBARA,Desconocida,Grupo Armado No Identificado,No aplica,4
439252,2000,Antioquia,JERIC?,Interceptaci�n,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,5
439253,2000,Antioquia,SAN ROQUE,Retenci�n/Ejecuci�n,Grupo Paramilitar,No Identificado,4
439254,1989,Antioquia,APARTAD?,Retenci�n/Ejecuci�n,Grupo Paramilitar,No Identificado,4
439255,2007,Antioquia,TARAZ?,Asalto,Grupo Armado No Identificado,No aplica,4
439256,2000,Norte de Santander,TIB?,Retenci�n/Ejecuci�n,Grupo Paramilitar,No Identificado,4
439257,1999,Antioquia,ANOR?,Enga�o,Grupo Paramilitar,No Identificado,4
439258,1990,Antioquia,PUERTO BERR?O,Retenci�n/Ejecuci�n,Grupo Paramilitar,No Identificado,7
439259,1998,Antioquia,CONCORDIA,Interceptaci�n,Desconocido,No aplica,4
439260,1994,Antioquia,ANDES,Desconocida,Grupo Paramilitar,No Identificado,5
439261,2002,Norte de Santander,VILLA DEL ROSARIO,Asalto,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,4
439262,2001,"Bogotá D.C.","Bogotá D.C.",Retenci�n/Ejecuci�n,Desconocido,No aplica,4
439263,2002,Valle del Cauca,BUENAVENTURA,Retenci�n/Ejecuci�n,Grupo Paramilitar,No Identificado,4
439264,2007,Guaviare,SAN JOS� DEL Guaviare,Asalto,Guerrilla,No Identificada,4
439265,1998,Santander,BARRANCABERMEJA,Ruta,Guerrilla,No Identificada,4
439266,1991,Córdoba,BUENAVISTA,Retenci�n/Ejecuci�n,Grupo Paramilitar,No Identificado,9
439267,2002,Chocó,RIOSUCIO,Desconocida,Grupo Paramilitar,No Identificado,4
439269,1997,Chocó,UNGU?A,Retenci�n/Ejecuci�n,Grupo Paramilitar,No Identificado,9
439270,2000,Sucre,TOL? VIEJO,Ret�n,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,7
439271,1995,Cundinamarca,GUADUAS,Retenci�n/Ejecuci�n,Grupo Armado No Identificado,No aplica,4
439272,2000,Cauca,CORINTO,Persecuci�n,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,7
439273,1988,Antioquia,TARAZ?,Desconocida,Guerrilla,No Identificada,5
439274,2001,Valle del Cauca,RIOFR?O,Enga�o,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,4
439275,2000,Meta,PUERTO CONCORDIA,Ret�n,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,7
439276,2003,Meta,PUERTO RICO,Asalto,Grupo Paramilitar,No Identificado,6
439277,2002,Norte de Santander,TIB?,Retenci�n/Ejecuci�n,Grupo Paramilitar,No Identificado,4
439278,1997,Caquetá,CARTAGENA DEL CHAIR?,Retenci�n/Ejecuci�n,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,4
439279,2001,Norte de Santander,VILLA DEL ROSARIO,Asalto,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,5
439280,1998,Arauca,PUERTO ROND?N,Retenci�n/Ejecuci�n,Grupo Paramilitar,Autodefensas Campesinas del Casanare (Buitrague�os),4
439281,1992,Antioquia,TURBO,Desconocida,Grupo Paramilitar,No Identificado,7
439282,2002,Chocó,MEDIO BAUD?,Asalto,Grupo Armado No Identificado,No aplica,7
439283,2002,Nariño,POLICARPA,Desconocida,Grupo Paramilitar,No Identificado,5
439284,2003,Tolima,PLANADAS,Desconocida,Guerrilla,FARC,4
439285,2004,Vichada,SANTA ROSAL?A,Asalto,Grupo Paramilitar,No Identificado,6
439286,2006,Santander,SABANA DE TORRES,Asalto,Guerrilla,No Identificada,6
439287,1989,Magdalena,SAN SEBASTI?N DE BUENAVISTA,Desconocida,Guerrilla,No Identificada,4
439288,1999,Santander,EL PLAY?N,Ruta,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,4
439289,0,La Guajira,MAICAO,Desconocida,Grupo Paramilitar,Autodefensas Campesinas de C�rdoba y Urab� (ACCU),10
439290,0,Santander,RIONEGRO,Asesinato Circunstancial,Grupo Posdesmovilización,,4
439291,1997,Tolima,SAN ANTONIO,Asalto,Grupo Armado No Identificado,Presencia GAO sin Atribuci�n,5
439292,2001,Antioquia,ALEJANDR?A,Asalto,Grupo Paramilitar,No Identificado,11
439294,1959,Tolima,COYAIMA,Desconocida,Bandolerismo,No identificado,4
439295,1959,QUINDIO,SALENTO,Asalto,Bandolerismo,No identificado,5
439296,1959,Valle del Cauca,TULU?,Desconocida,Bandolerismo,No identificado,4
439297,1959,Valle del Cauca,TULU?,Asalto,Bandolerismo,No identificado,4
439298,1959,Tolima,MURILLO,Asalto,Bandolerismo,No identificado,12
439299,1959,Tolima,ROVIRA,Desconocida,Bandolerismo,No identificado,28
439300,1959,Valle del Cauca,ANDALUC?A,Asalto,Bandolerismo,No identificado,7
439301,1959,Valle del Cauca,SEVILLA,Interceptaci�n,Bandolerismo,No identificado,6
439302,1959,Santander,PUENTE NACIONAL,Desconocida,Bandolerismo,No identificado,6
439303,1959,QUINDIO,G�NOVA,Ruta,Grupo Armado No Identificado,No aplica,9
439304,1959,QUINDIO,SALENTO,Asalto,Grupo Armado No Identificado,No aplica,9
439305,1959,SIN INFORMACION,SIN INFORMACION,Interceptaci�n,Bandolerismo,No identificado,6
439306,1959,SIN INFORMACION,SIN INFORMACION,Interceptaci�n,Bandolerismo,No identificado,5
439307,1959,QUINDIO,CALARC?,Interceptaci�n,Grupo Armado No Identificado,No aplica,18
439308,1959,Tolima,ANZO?TEGUI,Ruta,Bandolerismo,No identificado,31
439309,1959,QUINDIO,PIJAO,Asalto,Bandolerismo,No identificado,6
439310,1959,Valle del Cauca,TRUJILLO,Desconocida,Grupo Armado No Identificado,No aplica,5
439311,2003,Arauca,ARAUQUITA,Desconocida,Grupo Armado No Identificado,No aplica,8
439312,2013,Nariño,SAN ANDR�S DE TUMACO,Retenci�n/Ejecuci�n,Grupo Armado No Identificado,No aplica,4
439313,2002,SIN INFORMACION,SIN INFORMACION,Asalto,Guerrilla,ELN,5
439314,2002,Cesar,VALLEDUPAR,Desconocida,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,4
439315,2004,Atlántico,PIOJ?,Desconocida,Grupo Armado No Identificado,No aplica,7
439316,1994,Cesar,VALLEDUPAR,Ruta,Grupo Armado No Identificado,Presencia GAO sin Atribuci�n,11
439317,1997,Chocó,ACAND?,Ruta,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,4
439318,2001,Córdoba,TIERRALTA,Asalto,Grupo Paramilitar,No Identificado,4
439319,2005,Guaviare,MIRAFLORES,Retenci�n/Ejecuci�n,Guerrilla,FARC,5
439320,1990,La Guajira,SAN JUAN DEL Cesar,Ruta,Guerrilla,FARC,4
439321,1992,Santander,BARRANCABERMEJA,Ruta,Grupo Armado No Identificado,Presencia GAO sin Atribuci�n,7
439322,2006,Nariño,BUESACO,Desconocida,Guerrilla,FARC,5
439323,2000,Norte de Santander,C?CUTA,Sicariato,Grupo Paramilitar,No Identificado,4
439325,0,Caldas,SAMAN?,Desconocida,Guerrilla,FARC,6
439326,1987,Antioquia,MEDELL?N,Retenci�n/Ejecuci�n,Grupo Armado No Identificado,No aplica,10
439327,1985,Valle del Cauca,CALI,Desconocida,Grupo Armado No Identificado,No aplica,18
439329,1998,Casanare,YOPAL,Asalto,Grupo Paramilitar,No Identificado,4
439330,1999,Nariño,TAMINANGO,Retenci�n/Ejecuci�n,Grupo Armado No Identificado,No aplica,4
439331,1992,Santander,SIN INFORMACION,Desconocida,Grupo Paramilitar,No Identificado,12
439332,1986,Santander,SIN INFORMACION,Desconocida,Agente del Estado,Ej�rcito Nacional,4
439333,2002,Antioquia,LA ESTRELLA,Desconocida,Desconocido,No aplica,4
439335,1992,Antioquia,APARTAD?,Asalto,Desconocido,No aplica,4
439336,2003,Antioquia,REMEDIOS,Retenci�n/Ejecuci�n,Guerrilla,ELN,4
439339,1988,Sucre,SAN MARCOS,Sicariato,Grupo Paramilitar,No Identificado,6
439340,2001,Cesar,VALLEDUPAR,Retenci�n/Ejecuci�n,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,4
439341,2000,Putumayo,SAN MIGUEL,Asalto,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,6
439342,1991,Bolívar,EL CARMEN DE Bolívar,Retenci�n/Ejecuci�n,Grupo Paramilitar,No Identificado,4
439343,2005,La Guajira,RIOHACHA,Asalto,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,4
439344,2000,Huila,GIGANTE,Interceptaci�n,Guerrilla,FARC,6
439346,1993,Antioquia,NECOCL?,Ruta,Grupo Paramilitar,No Identificado,7
439347,1997,Antioquia,CHIGOROD?,Asalto,Grupo Paramilitar,No Identificado,5
439348,2001,Antioquia,SAN PEDRO DE URAB?,Ruta,Guerrilla,No Identificada,25
439349,1991,Antioquia,C?CERES,Desconocida,Desconocido,No aplica,6
439351,2005,Antioquia,SAN CARLOS,Desconocida,Grupo Paramilitar,No Identificado,7
439353,2003,Caldas,PALESTINA,Ruta,Grupo Paramilitar,Bloque Central Bol�var,5
439355,2001,Antioquia,MACEO,Retenci�n/Ejecuci�n,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,10
439356,1998,Casanare,YOPAL,Asalto,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,4
439357,1998,Casanare,YOPAL,Ataque Indiscriminado,Grupo Paramilitar,No Identificado,4
439358,2003,Norte de Santander,SARDINATA,Retenci�n/Ejecuci�n,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,4
439359,1995,Antioquia,ARBOLETES,Ruta,Grupo Paramilitar,Autodefensas Campesinas de C�rdoba y Urab� (ACCU),10
439361,2002,Norte de Santander,C?CUTA,Sicariato,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,4
439362,1998,Antioquia,BELLO,Retenci�n/Ejecuci�n,Grupo Paramilitar,No Identificado,5
439363,1993,Antioquia,SAN PEDRO DE URAB?,Sicariato,Grupo Armado No Identificado,No aplica,7
439364,2001,Antioquia,YOLOMB?,Retenci�n/Ejecuci�n,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,5
439365,1990,Cundinamarca,YACOP?,Reuni�n P�blica,Guerrilla,FARC,4
439367,1984,Meta,PUERTO GAIT?N,Desconocida,Guerrilla,FARC,4
439368,1989,Santander,CIMITARRA,Desconocida,Grupo Armado No Identificado,No aplica,5
439369,1989,Santander,CIMITARRA,Retenci�n/Ejecuci�n,Guerrilla,FARC,4
439370,1987,Santander,CIMITARRA,Desconocida,Grupo Paramilitar,No Identificado,12
439371,1987,Santander,CIMITARRA,Desconocida,Grupo Paramilitar,No Identificado,5
439372,1987,Santander,CIMITARRA,Desconocida,Grupo Paramilitar,No Identificado,7
439373,1982,Boyacá,PUERTO Boyacá,Desconocida,Agente del Estado,Ej�rcito Nacional,9
439374,1983,Santander,CIMITARRA,Desconocida,Grupo Paramilitar,No Identificado,8
439375,1981,Santander,CIMITARRA,Desconocida,Guerrilla,FARC,5
439376,1986,Santander,CIMITARRA,Desconocida,Guerrilla,FARC,11
439377,1987,Santander,CIMITARRA,Desconocida,Grupo Paramilitar,No Identificado,5
439378,1958,Valle del Cauca,SEVILLA,Desconocida,Grupo Armado No Identificado,No aplica,9
439379,1959,Valle del Cauca,RESTREPO,Desconocida,Grupo Armado No Identificado,No aplica,20
439380,1959,Tolima,L�RIDA,Reuni�n P�blica,Grupo Armado No Identificado,No aplica,4
439381,1960,Santander,SANTA HELENA DEL OP?N,Desconocida,Desconocido,No aplica,8
439382,1961,Tolima,NATAGAIMA,Desconocida,Agente del Estado,Polic�a Nacional,6
439383,1961,SIN INFORMACION,SIN INFORMACION,Asalto,Agente del Estado,Ej�rcito Nacional,6
439386,2002,Cesar,AGUACHICA,Asalto,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,4
