IdCaso,IdCasoRelacionado,DIAH,MESH,ANNOH,COD_DANE_MUN,REGION,DEPTO_CASO,MUNINICIO_CASO,Modalidad,TipoArmas,PRESUNTO_REPONSABLE1,DESCRIPCION_PRESUNTO_RESPONSABLE1,AbandonoDespojoForzadoTierras,AmenazaIntimidacion,AtaqueContraMisionMedica,ConfinamientoRestriccionMovilidad,DesplazamientoForzado,Extorsion,LesionadosCiviles,Pillaje,Tortura,ViolenciaBasadaGenero,OtroHechoSimultaneo,NumeroVictimasCaso,Estado
359805,,0,0,0,18785,AMAZONIA SUR-ORIENTAL,CAQUET?,SOLITA,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359806,,0,0,0,52001,CENTRO DE NARI•O,NARI•O,PASTO,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359807,,0,0,0,50568,ALTILLANURA,META,PUERTO GAIT?N,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
359808,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359809,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359810,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359811,,0,0,0,11001,AREA METROPOLITANA DE BOGOTA,"BOGOT?, D.C.","BOGOT?, D.C.",Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359812,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
359813,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359814,,0,0,0,23068,LA MOJANA,C?RDOBA,AYAPEL,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359815,,0,0,0,19392,MACIZO COLOMBIANO,CAUCA,LA SIERRA,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359816,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359817,,0,0,0,25178,ALTIPLANO CUNDIBOYACENSE,CUNDINAMARCA,CHIPAQUE,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359818,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
359819,,0,0,0,66594,EJE CAFETERO,RISARALDA,QUINCH?A,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359820,,0,0,0,17614,EJE CAFETERO,CALDAS,RIOSUCIO,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359821,,0,0,0,54810,CATATUMBO,NORTE DE SANTANDER,TIB?,Desconocida,ND,Grupo Armado No Identificado,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359822,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359823,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359824,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
359825,,0,0,0,23855,ALTO SINU Y SAN JORGE,C?RDOBA,VALENCIA,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359826,,0,0,0,81736,SARARE,ARAUCA,SARAVENA,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359827,,0,0,0,5480,URABA,ANTIOQUIA,MUTAT?,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359828,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359829,,0,0,0,11001,AREA METROPOLITANA DE BOGOTA,"BOGOT?, D.C.","BOGOT?, D.C.",Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359830,,0,0,0,27001,ATRATO,CHOC?,QUIBD?,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359831,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359832,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359834,,0,0,0,18785,AMAZONIA SUR-ORIENTAL,CAQUET?,SOLITA,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359835,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359837,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
359838,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359839,,0,0,0,5736,NORDESTE ANTIOQUE•O,ANTIOQUIA,SEGOVIA,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
359840,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359841,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359842,,0,0,0,81736,SARARE,ARAUCA,SARAVENA,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359843,,0,0,0,20013,SERRANIA DEL PERIJA,CESAR,AGUST?N CODAZZI,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
359844,,0,0,0,5854,NORTE DE ANTIOQUIA,ANTIOQUIA,VALDIVIA,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359845,,0,0,0,47053,SIERRA NEVADA DE SANTA MARTA,MAGDALENA,ARACATACA,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359846,,0,0,0,18785,AMAZONIA SUR-ORIENTAL,CAQUET?,SOLITA,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359848,,0,0,0,81065,SARARE,ARAUCA,ARAUQUITA,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359849,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359850,,0,0,0,86571,MEDIO PUTUMAYO,PUTUMAYO,PUERTO GUZM?N,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359851,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359852,,0,0,0,23466,ALTO SINU Y SAN JORGE,C?RDOBA,MONTEL?BANO,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359853,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359854,,0,0,0,86865,BAJO PUTUMAYO,PUTUMAYO,VALLE DEL GUAMUEZ,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359855,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359856,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359857,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359858,,0,0,0,13074,SUR DE BOLIVAR,BOL?VAR,BARRANCO DE LOBA,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359859,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359860,,0,0,0,13688,MAGDALENA MEDIO,BOL?VAR,SANTA ROSA DEL SUR,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359861,,0,0,0,19698,NORTE DEL CAUCA,CAUCA,SANTANDER DE QUILICHAO,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359862,,0,0,0,54261,AREA METROPOLITANA DE CUCUTA,NORTE DE SANTANDER,EL ZULIA,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359863,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359865,,0,0,0,18001,FLORENCIA Y AREA DE INFLUENCIA,CAQUET?,FLORENCIA,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359866,,0,0,0,70678,SAN JORGE (CESAR),SUCRE,SAN BENITO ABAD,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359867,,0,0,0,18150,CAGUAN,CAQUET?,CARTAGENA DEL CHAIR?,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359868,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359869,,0,0,0,86568,BAJO PUTUMAYO,PUTUMAYO,PUERTO AS?S,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359870,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359871,,0,0,0,70713,MONTES DE MARIA,SUCRE,SAN ONOFRE,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359872,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359873,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359874,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359875,,0,0,0,27800,URABA,CHOC?,UNGU?A,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359876,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359877,,0,0,0,11001,AREA METROPOLITANA DE BOGOTA,"BOGOT?, D.C.","BOGOT?, D.C.",Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359878,,0,0,0,86865,BAJO PUTUMAYO,PUTUMAYO,VALLE DEL GUAMUEZ,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359879,,0,0,0,76275,SUR DEL VALLE,VALLE DEL CAUCA,FLORIDA,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359880,,0,0,0,52405,PATIA,NARI•O,LEIVA,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359881,,0,0,0,20001,SIERRA NEVADA DE SANTA MARTA,CESAR,VALLEDUPAR,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359882,,0,0,0,5001,VALLE DE ABURRA,ANTIOQUIA,MEDELL?N,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359883,,0,0,0,50400,ARIARI GUAYABERO,META,LEJAN?AS,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359884,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359885,,0,0,0,86001,MEDIO PUTUMAYO,PUTUMAYO,MOCOA,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359886,,0,0,0,5001,VALLE DE ABURRA,ANTIOQUIA,MEDELL?N,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359887,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359888,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359889,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359890,,0,0,0,50001,PIEDEMONTE LLANERO,META,VILLAVICENCIO,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359891,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359892,,0,0,0,5002,ORIENTE ANTIOQUE•O,ANTIOQUIA,ABEJORRAL,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359893,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359894,,0,0,0,20238,SIERRA NEVADA DE SANTA MARTA,CESAR,EL COPEY,Desconocida,ND,Grupo Armado No Identificado,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359895,,0,0,0,18001,FLORENCIA Y AREA DE INFLUENCIA,CAQUET?,FLORENCIA,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359896,,0,0,0,5001,VALLE DE ABURRA,ANTIOQUIA,MEDELL?N,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359897,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
359898,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359900,,0,0,0,68575,MAGDALENA MEDIO,SANTANDER,PUERTO WILCHES,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359903,,0,0,0,25394,NOROCCIDENTE DE CUNDINAMARCA,CUNDINAMARCA,LA PALMA,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359904,,0,0,0,86568,BAJO PUTUMAYO,PUTUMAYO,PUERTO AS?S,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359905,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
359906,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359907,,0,0,0,5107,NORTE DE ANTIOQUIA,ANTIOQUIA,BRICE•O,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359908,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,Desconocida,ND,Grupo Armado No Identificado,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359909,,0,0,0,5051,URABA,ANTIOQUIA,ARBOLETES,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359910,,0,0,0,52687,NORTE DE NARI•O,NARI•O,SAN LORENZO,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359911,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359912,,0,0,0,68235,MAGDALENA MEDIO,SANTANDER,EL CARMEN DE CHUCUR?,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
359913,,0,0,0,18094,FLORENCIA Y AREA DE INFLUENCIA,CAQUET?,BELêN DE LOS ANDAQU?ES,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359914,,0,0,0,5001,VALLE DE ABURRA,ANTIOQUIA,MEDELL?N,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359915,,0,0,0,5670,NORDESTE ANTIOQUE•O,ANTIOQUIA,SAN ROQUE,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359916,,0,0,0,50001,PIEDEMONTE LLANERO,META,VILLAVICENCIO,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359917,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359918,,0,0,0,5001,VALLE DE ABURRA,ANTIOQUIA,MEDELL?N,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359919,,0,0,0,19807,MACIZO COLOMBIANO,CAUCA,TIMB?O,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359920,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359921,,0,0,1999,47189,SIERRA NEVADA DE SANTA MARTA,MAGDALENA,CIêNAGA,Desconocida,ND,Grupo Armado No Identificado,No Aplica,0,1,0,0,0,0,,0,,,Tortura,1,Publicado
359922,CR2017359922,14,8,2004,5079,VALLE DE ABURRA,ANTIOQUIA,BARBOSA,Desconocida,ND,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,0,1,0,0,1,0,0,0,0,Matrimonio o Cohabitaci¢n Forzada,,1,Publicado
359923,,0,0,0,47001,SIERRA NEVADA DE SANTA MARTA,MAGDALENA,SANTA MARTA,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359924,,0,0,0,76497,NORTE DEL VALLE,VALLE DEL CAUCA,OBANDO,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359925,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359926,,0,0,0,70713,MONTES DE MARIA,SUCRE,SAN ONOFRE,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359927,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359928,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359929,,0,0,0,68615,MAGDALENA MEDIO,SANTANDER,RIONEGRO,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359930,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359932,,0,0,0,19256,NORTE DEL CAUCA,CAUCA,EL TAMBO,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359933,,0,0,0,5001,VALLE DE ABURRA,ANTIOQUIA,MEDELL?N,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359934,,0,0,0,8758,NORTE DE ATLANTICO,ATL?NTICO,SOLEDAD,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359935,,0,0,0,52835,ANDEN PACIFICO SUR,NARI•O,SAN ANDRêS DE TUMACO,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359936,,0,0,0,5093,SUROESTE ANTIOQUE•O,ANTIOQUIA,BETULIA,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359937,,0,0,0,41306,CENTRO DEL HUILA,HUILA,GIGANTE,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359938,,0,0,0,47001,SIERRA NEVADA DE SANTA MARTA,MAGDALENA,SANTA MARTA,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359939,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359940,,0,0,0,5313,ORIENTE ANTIOQUE•O,ANTIOQUIA,GRANADA,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
359941,,0,0,0,5001,VALLE DE ABURRA,ANTIOQUIA,MEDELL?N,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359942,,0,0,0,11001,AREA METROPOLITANA DE BOGOTA,"BOGOT?, D.C.","BOGOT?, D.C.",Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359943,,0,0,0,5088,VALLE DE ABURRA,ANTIOQUIA,BELLO,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
359944,,0,0,0,5736,NORDESTE ANTIOQUE•O,ANTIOQUIA,SEGOVIA,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359946,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359947,,0,0,0,20570,SIERRA NEVADA DE SANTA MARTA,CESAR,PUEBLO BELLO,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359948,,0,0,0,23001,ALTO SINU Y SAN JORGE,C?RDOBA,MONTER?A,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359949,,0,0,0,25019,ALTIPLANO CUNDIBOYACENSE,CUNDINAMARCA,ALB?N,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359950,,0,0,0,76001,SUR DEL VALLE,VALLE DEL CAUCA,CALI,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359951,,0,0,0,81001,LLANOS ORIENTALES,ARAUCA,ARAUCA,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359952,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359953,,0,0,0,47058,SIERRA NEVADA DE SANTA MARTA,MAGDALENA,ARIGUAN?,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359954,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359955,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,Desconocida,ND,Grupo Armado No Identificado,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359956,,0,0,0,5313,ORIENTE ANTIOQUE•O,ANTIOQUIA,GRANADA,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359958,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359959,,0,0,0,19455,NORTE DEL CAUCA,CAUCA,MIRANDA,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359960,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359961,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359962,,0,0,0,19001,MACIZO COLOMBIANO,CAUCA,POPAY?N,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359963,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
359964,,0,0,0,5361,NORTE DE ANTIOQUIA,ANTIOQUIA,ITUANGO,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
