id,ano,dept,municipio,presuntoRes,desPresuntoRes,num
320307,2001,Antioquia,CAMPAMENTO,Guerrilla,ELN,1
320308,2001,Antioquia,YARUMAL,Guerrilla,FARC,1
320309,2001,Bolívar,MAR?A LA BAJA,Guerrilla,ELN,1
320313,2001,Bolívar,SAN JACINTO,Guerrilla,FARC,2
320317,2001,Norte de Santander,OCA�A,Guerrilla,ELN,2
320319,1999,Cesar,PAILITAS,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,1
320322,2004,Cesar,BECERRIL,Desconocido,No aplica,1
320330,1984,Santander,CIMITARRA,Guerrilla,No Identificada,1
320331,1984,Santander,CIMITARRA,Guerrilla,FARC,1
320335,2006,Tolima,CASABIANCA,Guerrilla,FARC,1
320336,2005,Caquetá,MIL?N,Guerrilla,FARC,1
320337,2005,Caquetá,MIL?N,Guerrilla,FARC,1
320341,1984,Antioquia,MEDELL?N,Grupo Armado No Identificado,No aplica,1
320343,2005,Caquetá,SOLANO,Guerrilla,No Identificada,1
320345,2005,Caquetá,SOLANO,Guerrilla,No Identificada,1
320346,2005,Arauca,ARAUQUITA,Guerrilla,No Identificada,2
320350,2008,Cauca,PAT?A,Grupo Armado No Identificado,No aplica,3
320354,2008,Norte de Santander,EL TARRA,Guerrilla,ELN,1
320355,1996,Antioquia,BETANIA,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,1
320356,1997,Antioquia,MEDELL?N,Desconocido,No aplica,1
320357,1983,Cundinamarca,YACOP?,Grupo Paramilitar,Muerte a Secuestradores (MAS),1
320360,1986,Antioquia,TURBO,Guerrilla,FARC,2
320362,1986,"Bogotá D.C.","Bogotá D.C.",Guerrilla,Otra Disidencia,1
320367,1997,Santander,PUERTO WILCHES,Grupo Paramilitar,No Identificado,1
320368,1998,Antioquia,SEGOVIA,Guerrilla,ELN,12
320381,2001,SIN INFORMACION,SIN INFORMACION,Guerrilla,FARC,1
320382,2001,Valle del Cauca,DAGUA,Guerrilla,ELN,1
320383,2002,La Guajira,VILLANUEVA,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,1
320385,2003,Magdalena,ZAPAY?N,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,2
320387,2003,Cesar,VALLEDUPAR,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,1
320388,2004,Cundinamarca,TENJO,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,2
320390,2007,Nariño,EL ROSARIO,Grupo Posdesmovilización,Autodefensas Campesinas Nueva Generaci�n (ONG),1
320391,2007,Putumayo,PUERTO AS?S,Guerrilla,FARC,1
320392,2008,Nariño,SAMANIEGO,Grupo Posdesmovilización,Urabe�os/Autodefensas Gaitanistas de Colombia/?guilas Negras/Clan ?suga,2
320395,2008,Chocó,RIOSUCIO,Guerrilla,FARC,2
320400,2014,Arauca,Arauca,Grupo Armado No Identificado,No aplica,3
320404,1977,Cauca,TORIB?O,Guerrilla,FARC,4
320408,1977,"Bogotá D.C.","Bogotá D.C.",Grupo Armado No Identificado,No aplica,1
320409,1977,"Bogotá D.C.","Bogotá D.C.",Grupo Armado No Identificado,No aplica,1
320410,2002,Caquetá,CURILLO,Grupo Paramilitar,No Identificado,1
320411,2009,Cauca,ARGELIA,Grupo Posdesmovilización,Los Rastrojos,2
320413,2013,Guaviare,EL RETORNO,Guerrilla,No Identificada,1
320414,2011,Nariño,LA LLANADA,Grupo Posdesmovilización,Los Rastrojos,2
320416,2008,Tolima,IBAGU�,Guerrilla,No Identificada,1
320417,2001,Tolima,IBAGU�,Guerrilla,No Identificada,1
320419,1993,SIN INFORMACION,SIN INFORMACION,Guerrilla,FARC,1
320422,1976,"Bogotá D.C.","Bogotá D.C.",Grupo Armado No Identificado,No aplica,1
320423,1977,Huila,ALGECIRAS,Guerrilla,FARC,1
320429,1977,Cauca,TORIB?O,Guerrilla,FARC,1
320440,1977,Magdalena,SANTA MARTA,Crimen Organizado,No Identificado,3
320443,1977,SIN INFORMACION,SIN INFORMACION,Guerrilla,FARC,1
320449,1977,"Bogotá D.C.","Bogotá D.C.",Desconocido,No aplica,1
320450,1977,Meta,LA MACARENA,Guerrilla,FARC,1
320451,1977,Huila,BARAYA,Guerrilla,FARC,1
320453,0,SIN INFORMACION,SIN INFORMACION,Guerrilla,ELN,1
320454,1984,SIN INFORMACION,SIN INFORMACION,Otro,,1
320473,1999,Caquetá,LA MONTA�ITA,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,1
320477,0,SIN INFORMACION,SIN INFORMACION,Guerrilla,No Identificada,1
320478,2000,Caldas,MARQUETALIA,Grupo Paramilitar,Autodefensas Campesinas del Magdalena Medio,2
320480,2002,Caquetá,FLORENCIA,Grupo Paramilitar,Bloque Central Bol�var,1
320481,2000,Casanare,AGUAZUL,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,1
320482,1999,Caquetá,FLORENCIA,Grupo Paramilitar,No Identificado,1
320483,2002,SIN INFORMACION,SIN INFORMACION,Guerrilla,ELN,2
320484,2003,Cauca,SU?REZ,Guerrilla,FARC,4
320488,2009,Arauca,SIN INFORMACION,Guerrilla,FARC,1
320489,2008,Cauca,ARGELIA,Grupo Posdesmovilización,Los Rastrojos,4
320493,2008,Cauca,SIN INFORMACION,Grupo Posdesmovilización,Los Rastrojos,3
320496,2007,Cauca,Santander DE QUILICHAO,Guerrilla,FARC,3
320499,2006,Chocó,MEDIO ATRATO,Guerrilla,FARC,2
320502,2008,Nariño,SIN INFORMACION,Guerrilla,FARC,2
320504,2006,Nariño,LA LLANADA,Guerrilla,No Identificada,2
320508,2003,Bolívar,ACH?,Guerrilla,ELN/ERP,3
320512,1985,Valle del Cauca,CALI,Guerrilla,No Identificada,2
320514,2016,Antioquia,EL BAGRE,Grupo Posdesmovilización,Urabe�os/Autodefensas Gaitanistas de Colombia/?guilas Negras/Clan ?suga,5
320522,2014,Chocó,R?O IR?,Grupo Posdesmovilización,Urabe�os/Autodefensas Gaitanistas de Colombia/?guilas Negras/Clan ?suga,1
320523,2013,Chocó,R?O IR?,Guerrilla,ELN,2
320526,2014,Meta,SAN JUAN DE ARAMA,Guerrilla,FARC,5
320533,2005,Putumayo,PUERTO AS?S,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,1
320534,2005,Sucre,OVEJAS,Guerrilla,FARC,2
320536,2014,Tolima,IBAGU�,Grupo Armado No Identificado,No aplica,1
320537,0,Antioquia,SIN INFORMACION,Guerrilla,FARC,1
320538,2010,Arauca,ARAUQUITA,Guerrilla,ELN,2
320541,2011,Arauca,TAME,Guerrilla,FARC,1
320544,2010,Chocó,BAJO BAUD?,Grupo Posdesmovilización,Los Rastrojos,1
320545,2010,Caquetá,MIL?N,Guerrilla,FARC,3
320549,2002,Caquetá,VALPARA?SO,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,1
320550,1997,Chocó,ISTMINA,Desconocido,No aplica,1
320553,1984,Norte de Santander,C?CUTA,Guerrilla,EPL,1
320554,1989,Cesar,TAMALAMEQUE,Guerrilla,ELN,3
320557,0,"Bogotá D.C.","Bogotá D.C.",Guerrilla,No Identificada,1
320558,1993,"Bogotá D.C.","Bogotá D.C.",Grupo Paramilitar,No Identificado,1
320559,1987,SIN INFORMACION,SIN INFORMACION,Grupo Paramilitar,No Identificado,1
320562,2000,Santander,BARRANCABERMEJA,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,2
320564,2003,Nariño,BARBACOAS,Guerrilla,FARC,1
320565,0,Tolima,L?BANO,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,1
320568,1990,Norte de Santander,C?CHIRA,Guerrilla,ELN,1
320569,1997,Caquetá,SIN INFORMACION,Guerrilla,No Identificada,1
320570,2004,Huila,CAMPOALEGRE,Guerrilla,No Identificada,3
320573,2002,Cundinamarca,CAPARRAP?,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,1
320574,2003,Casanare,CH?MEZA,Grupo Paramilitar,No Identificado,1
320575,2003,Casanare,CH?MEZA,Guerrilla,FARC,1
320578,2000,Magdalena,CI�NAGA,Grupo Paramilitar,No Identificado,1
320579,1993,Cundinamarca,CHOACH?,Guerrilla,FARC,1
320581,1988,Santander,CIMITARRA,Guerrilla,No Identificada,2
320583,2001,Norte de Santander,CONVENCI?N,Guerrilla,ELN,1
320585,2001,Santander,CIMITARRA,Grupo Paramilitar,No Identificado,1
320586,2002,Caquetá,LA MONTA�ITA,Guerrilla,FARC,1
320587,0,SIN INFORMACION,SIN INFORMACION,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,1
320588,2000,Santander,BARBOSA,Desconocido,No aplica,1
320591,0,Vichada,SIN INFORMACION,Guerrilla,ELN,1
320592,2002,Casanare,AGUAZUL,Grupo Paramilitar,Autodefensas Campesinas del Casanare (Buitrague�os),1
320594,0,Norte de Santander,C?CUTA,Guerrilla,ELN,1
320595,2006,Boyacá,CUBAR?,Guerrilla,ELN,1
320596,2006,Cauca,CORINTO,Guerrilla,FARC,1
320600,1995,Bolívar,Córdoba,Guerrilla,FARC,1
320601,1998,Norte de Santander,C?CUTA,Grupo Paramilitar,No Identificado,1
320604,1995,Norte de Santander,CONVENCI?N,Guerrilla,ELN,3
320609,1991,Cesar,CURUMAN?,Guerrilla,FARC,2
320620,1999,Caquetá,CURILLO,Guerrilla,FARC,9
320621,2002,Caquetá,CURILLO,Guerrilla,FARC,1
320622,2008,Putumayo,PUERTO GUZM?N,Guerrilla,FARC,1
320623,1995,Norte de Santander,C?CUTA,Grupo Paramilitar,No Identificado,1
320624,1997,Norte de Santander,C?CUTA,Guerrilla,No Identificada,2
320626,1998,Guaviare,MIRAFLORES,Guerrilla,FARC,131
320627,1994,Risaralda,BEL�N DE UMBR?A,Grupo Armado No Identificado,No aplica,1
320628,1991,"Bogotá D.C.","Bogotá D.C.",Guerrilla,No Identificada,1
320629,2002,Cundinamarca,ZIPAQUIR?,Guerrilla,No Identificada,1
320642,2010,Caquetá,FLORENCIA,Guerrilla,No Identificada,1
320643,1999,Santander,EL PLAY?N,Guerrilla,No Identificada,1
320644,1996,Santander,EL PLAY?N,Guerrilla,ELN,1
320645,1991,Risaralda,QUINCH?A,Guerrilla,EPL,1
320646,1976,Antioquia,REMEDIOS,Guerrilla,FARC,2
320647,1976,Bolívar,SIMIT?,Guerrilla,ELN,7
320656,1976,Antioquia,PUERTO BERR?O,Guerrilla,No Identificada,1
320660,1977,Caquetá,PUERTO RICO,Guerrilla,FARC,1
320663,1977,Valle del Cauca,CALI,Guerrilla,ELN,1
320665,1977,SIN INFORMACION,SIN INFORMACION,Guerrilla,ELN,1
320666,1979,Cauca,INZ?,Guerrilla,Otra,7
320678,1979,Huila,NEIVA,Guerrilla,FARC,1
320679,1979,Antioquia,TURBO,Guerrilla,No Identificada,1
320682,1981,"Bogotá D.C.","Bogotá D.C.",Guerrilla,EPL,1
320683,2001,Boyacá,SANTA SOF?A,Guerrilla,FARC,2
320685,2001,Antioquia,MEDELL?N,Guerrilla,FARC,1
320686,2001,Antioquia,MEDELL?N,Guerrilla,FARC,2
320688,2001,Boyacá,P?EZ,Guerrilla,FARC,2
320691,2001,Santander,G�EPSA,Guerrilla,FARC,2
320692,2001,SIN INFORMACION,SIN INFORMACION,Guerrilla,FARC,2
320694,2001,Huila,LA PLATA,Guerrilla,FARC,1
320695,2002,Bolívar,MAGANGU�,Guerrilla,Otra,2
320697,2002,Arauca,TAME,Guerrilla,FARC,1
320701,2007,Valle del Cauca,TULU?,Guerrilla,FARC,1
320704,2008,Bolívar,EL CARMEN DE Bolívar,Guerrilla,FARC,1
320705,2008,EXTERIOR,FRONTERA VENEZUELA,Guerrilla,Otra,2
320707,2008,EXTERIOR,FRONTERA VENEZUELA,Guerrilla,No Identificada,1
320708,2008,Arauca,Arauca,Guerrilla,ELN,1
320709,2008,Arauca,Arauca,Guerrilla,FARC,5
320714,2009,Cundinamarca,COTA,Grupo Posdesmovilización,No Identificado,3
320720,2011,Guaviare,SAN JOS� DEL Guaviare,Guerrilla,No Identificada,1
320721,2011,Putumayo,PUERTO LEGU?ZAMO,Guerrilla,FARC,1
320722,2011,Antioquia,MEDELL?N,Guerrilla,FARC,1
320723,2012,SIN INFORMACION,SIN INFORMACION,Guerrilla,FARC,4
320727,2013,Chocó,CONDOTO,Grupo Armado No Identificado,No aplica,1
320728,2012,Cauca,POPAY?N,Guerrilla,Milicias,1
320729,2013,Chocó,CONDOTO,Guerrilla,ELN,1
320730,2014,Arauca,FORTUL,Guerrilla,ELN,2
320732,2014,Chocó,QUIBD?,Guerrilla,FARC,3
320738,2005,Meta,URIBE,Guerrilla,FARC,5
320740,2001,Meta,SAN MART?N,Guerrilla,FARC,1
320741,1981,Antioquia,MEDELL?N,Grupo Paramilitar,Muerte a Secuestradores (MAS),1
320748,1982,Cesar,LA PAZ,Guerrilla,FARC,1
320756,1985,Tolima,PLANADAS,Guerrilla,No Identificada,1
320757,1985,Arauca,TAME,Guerrilla,ELN,3
320760,1985,Bolívar,ACH?,Guerrilla,ELN,1
320761,1985,Santander,GIR?N,Grupo Armado No Identificado,No aplica,1
320762,1985,Huila,SIN INFORMACION,Guerrilla,FARC,11
320773,1985,Norte de Santander,TIB?,Guerrilla,EPL,1
320774,1985,Norte de Santander,TIB?,Guerrilla,EPL,1
320776,2000,Bolívar,ACH?,Guerrilla,No Identificada,1
320778,1997,Chocó,RIOSUCIO,Grupo Armado No Identificado,No aplica,1
320779,2001,Cesar,BECERRIL,Grupo Paramilitar,No Identificado,1
320780,2003,Caquetá,PUERTO RICO,Guerrilla,No Identificada,3
320785,2001,Chocó,RIOSUCIO,Grupo Armado No Identificado,Presencia GAO sin Atribuci�n,1
320786,2000,Vichada,CUMARIBO,Guerrilla,FARC,1
320789,0,Caquetá,EL DONCELLO,Guerrilla,FARC,1
320791,2010,Caquetá,FLORENCIA,Guerrilla,No Identificada,1
320793,0,Arauca,SARAVENA,Guerrilla,No Identificada,1
320794,0,SIN INFORMACION,SIN INFORMACION,Guerrilla,No Identificada,1
320795,0,Nariño,PASTO,Grupo Paramilitar,No Identificado,1
320796,0,Risaralda,SIN INFORMACION,Grupo Paramilitar,No Identificado,1
320797,0,Cesar,AGUACHICA,Grupo Paramilitar,No Identificado,1
320798,0,SIN INFORMACION,SIN INFORMACION,Guerrilla,FARC,1
320802,1987,Caquetá,LA MONTA�ITA,Guerrilla,FARC,1
320803,1987,Putumayo,SIBUNDOY,Guerrilla,FARC,1
320804,1988,Santander,SABANA DE TORRES,Grupo Paramilitar,Autodefensas Campesinas del Sur del Cesar,1
320805,1989,Norte de Santander,OCA�A,Guerrilla,ELN,1
320806,1989,Risaralda,PEREIRA,Guerrilla,No Identificada,1
320807,1989,Córdoba,MONTEL?BANO,Grupo Armado No Identificado,No aplica,1
320809,1991,Huila,TIMAN?,Guerrilla,No Identificada,1
320812,1991,Norte de Santander,TIB?,Grupo Armado No Identificado,No aplica,1
320813,1992,Antioquia,YOLOMB?,Guerrilla,FARC,1
320817,1992,Norte de Santander,OCA�A,Guerrilla,ELN,1
320819,1994,Cesar,PELAYA,Guerrilla,ELN,1
320820,1995,Cesar,PELAYA,Grupo Armado No Identificado,No aplica,1
320821,1995,Arauca,TAME,Guerrilla,No Identificada,1
320822,1995,Santander,Sucre,Grupo Armado No Identificado,No aplica,1
320823,1995,Cesar,VALLEDUPAR,Guerrilla,ELN,1
320829,1996,Tolima,PRADO,Guerrilla,FARC,1
320830,1996,Caldas,Risaralda,Grupo Armado No Identificado,No aplica,1
320831,1997,Caldas,RIOSUCIO,Guerrilla,FARC,1
320832,1997,Meta,EL CALVARIO,Grupo Armado No Identificado,Presencia GAO sin Atribuci�n,1
320833,1997,Boyacá,CUBAR?,Guerrilla,ELN,2
320835,1997,Huila,SAN AGUST?N,Guerrilla,FARC,2
320837,1997,Magdalena,ZONA BANANERA,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,1
320838,1997,Caquetá,LA MONTA�ITA,Guerrilla,No Identificada,1
320841,1997,Nariño,PASTO,Guerrilla,No Identificada,1
320842,1998,Santander,LA BELLEZA,Grupo Paramilitar,No Identificado,2
320845,1998,Cesar,VALLEDUPAR,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,1
320846,1998,Caquetá,SAN VICENTE DEL CAGU?N,Guerrilla,No Identificada,1
320849,1998,Córdoba,VALENCIA,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,1
320850,1999,Bolívar,MORALES,Guerrilla,ELN,1
320854,1999,Santander,RIONEGRO,Guerrilla,Disidencia EPL,1
320855,1999,Bolívar,MONTECRISTO,Guerrilla,ELN,1
320856,1999,Valle del Cauca,JAMUND?,Guerrilla,No Identificada,2
320858,1999,Arauca,TAME,Guerrilla,FARC,1
320864,2000,Norte de Santander,TIB?,Desconocido,No aplica,1
320865,2000,Arauca,TAME,Grupo Armado No Identificado,No aplica,1
320866,2000,Arauca,TAME,Guerrilla,FARC,1
320867,2000,Caquetá,CURILLO,Grupo Paramilitar,No Identificado,1
320868,2000,Meta,SAN MART?N,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,1
320870,2000,Cundinamarca,LA CALERA,Grupo Paramilitar,No Identificado,1
320871,2000,Magdalena,SANTA MARTA,Grupo Paramilitar,No Identificado,1
320874,2000,Putumayo,PUERTO AS?S,Grupo Armado No Identificado,No aplica,1
320875,2001,SIN INFORMACION,SIN INFORMACION,Guerrilla,FARC,1
320881,2001,Tolima,FRESNO,Guerrilla,ELN,1
320882,2001,Tolima,FRESNO,Guerrilla,ELN,1
320883,2001,Cundinamarca,SIBAT�,Guerrilla,No Identificada,1
320885,2001,La Guajira,MAICAO,Grupo Paramilitar,No Identificado,1
320887,2001,Arauca,TAME,Guerrilla,FARC,1
320889,2001,Valle del Cauca,CALI,Grupo Paramilitar,No Identificado,1
320890,2001,Risaralda,SANTUARIO,Grupo Armado No Identificado,No aplica,1
320893,2001,Bolívar,MAHATES,Guerrilla,FARC,1
320896,2001,Casanare,YOPAL,Guerrilla,No identificada,1
320897,2002,Norte de Santander,OCA�A,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,1
320900,2002,Norte de Santander,TEORAMA,Grupo Paramilitar,No Identificado,2
320902,2002,Norte de Santander,TEORAMA,Grupo Paramilitar,No Identificado,2
320907,2002,Caquetá,SAN JOS� DEL FRAGUA,Grupo Paramilitar,No Identificado,3
320910,2002,Bolívar,EL CARMEN DE Bolívar,Grupo Paramilitar,No Identificado,1
320911,2002,Cesar,VALLEDUPAR,Grupo Paramilitar,No Identificado,1
320914,2002,Caquetá,SAN VICENTE DEL CAGU?N,Guerrilla,No Identificada,1
320915,2002,Cundinamarca,VILLETA,Guerrilla,FARC,1
320918,2003,Caquetá,SAN VICENTE DEL CAGU?N,Guerrilla,FARC,2
320923,2003,Norte de Santander,SARDINATA,Grupo Armado No Identificado,No aplica,1
320924,2003,Norte de Santander,SARDINATA,Grupo Armado No Identificado,No aplica,1
320925,2003,Caquetá,SAN VICENTE DEL CAGU?N,Guerrilla,FARC,1
320927,2003,La Guajira,VILLANUEVA,Grupo Armado No Identificado,No aplica,2
320928,2003,Caquetá,VALPARA?SO,Guerrilla,FARC,1
320929,2003,Putumayo,ORITO,Grupo Armado No Identificado,No aplica,1
320931,2003,Arauca,SARAVENA,Guerrilla,No Identificada,1
320932,2003,Caquetá,SOLITA,Guerrilla,FARC,1
320933,2003,Caquetá,CARTAGENA DEL CHAIR?,Guerrilla,FARC,2
320935,2003,Caquetá,LA MONTA�ITA,Guerrilla,No Identificada,3
320938,2003,La Guajira,RIOHACHA,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,1
320939,2003,Arauca,SARAVENA,Guerrilla,ELN,1
320942,2004,Santander,BUCARAMANGA,Grupo Paramilitar,Bloque Central Bol�var,1
320943,2004,Cundinamarca,LA MESA,Grupo Armado No Identificado,No aplica,1
320944,2004,Meta,PUERTO CONCORDIA,Grupo Armado No Identificado,No aplica,2
320948,2004,Norte de Santander,LA PLAYA,Grupo Paramilitar,No Identificado,1
320951,2004,Boyacá,SANTA MAR?A,Grupo Paramilitar,No Identificado,1
320952,2004,Putumayo,PUERTO GUZM?N,Guerrilla,FARC,3
320955,2004,Arauca,TAME,Guerrilla,FARC,1
320958,2005,Tolima,L�RIDA,Guerrilla,ELN/ERP,1
320960,2006,Nariño,BARBACOAS,Guerrilla,No Identificada,1
320961,2006,Bolívar,SANTA ROSA,Guerrilla,FARC,1
320964,2006,Cauca,Bolívar,Guerrilla,No Identificada,1
320965,2006,Meta,PUERTO LLERAS,Guerrilla,No Identificada,1
320968,2006,Cundinamarca,PASCA,Guerrilla,No Identificada,2
320969,2006,Valle del Cauca,LA UNI?N,Guerrilla,FARC,1
320975,2010,Arauca,TAME,Guerrilla,FARC,3
320976,2011,Arauca,Arauca,Guerrilla,FARC,1
320977,2011,Caquetá,MIL?N,Grupo Armado No Identificado,No aplica,1
320983,2012,EXTERIOR,FRONTERA VENEZUELA,Guerrilla,ELN,1
320984,2012,Norte de Santander,TEORAMA,Guerrilla,ELN,2
320986,2013,Valle del Cauca,TULU?,Guerrilla,FARC,1
320987,2015,Caquetá,EL PAUJ?L,Guerrilla,FARC,1
320988,2015,Arauca,Arauca,Guerrilla,ELN,1
320989,2015,Chocó,TAD?,Guerrilla,ELN,1
320990,2015,Meta,MAPIRIP?N,Guerrilla,FARC,5
320995,2015,Arauca,TAME,Guerrilla,ELN,2
320997,2015,Arauca,FORTUL,Guerrilla,ELN,1
320998,2015,Arauca,TAME,Guerrilla,ELN,1
320999,2015,Arauca,FORTUL,Guerrilla,ELN,1
321000,2015,Guaviare,SAN JOS� DEL Guaviare,Guerrilla,FARC,1
321001,2015,Arauca,ARAUQUITA,Guerrilla,ELN,1
321002,2015,Chocó,CONDOTO,Guerrilla,ELN,1
321003,2015,Caquetá,SAN VICENTE DEL CAGU?N,Guerrilla,FARC,1
321004,2015,Chocó,CONDOTO,Guerrilla,ELN,2
321006,2015,Arauca,TAME,Guerrilla,FARC,1
321007,2015,Caquetá,CARTAGENA DEL CHAIR?,Guerrilla,FARC,1
321008,2015,Valle del Cauca,EL CAIRO,Guerrilla,ELN,1
321009,2015,Valle del Cauca,EL CAIRO,Guerrilla,ELN,1
321010,2015,Putumayo,PUERTO CAICEDO,Guerrilla,FARC,1
321011,2015,Arauca,TAME,Guerrilla,ELN,1
321012,2015,Caquetá,FLORENCIA,Guerrilla,FARC,1
321013,2015,Arauca,TAME,Guerrilla,ELN,1
321014,2015,Caquetá,PUERTO RICO,Guerrilla,FARC,1
321015,2015,Cauca,EL TAMBO,Guerrilla,ELN,1
321016,2016,Arauca,ARAUQUITA,Guerrilla,ELN,1
321017,2016,Antioquia,SEGOVIA,Guerrilla,ELN,1
321018,2016,Norte de Santander,C?CUTA,Guerrilla,ELN,1
321019,2016,La Guajira,BARRANCAS,Guerrilla,ELN,1
321020,2016,Bolívar,TIQUISIO,Guerrilla,ELN,1
321021,2016,Chocó,TAD?,Guerrilla,ELN,1
321022,2016,Chocó,CONDOTO,Guerrilla,ELN,1
321023,2016,Chocó,N?VITA,Guerrilla,ELN,1
321024,2016,Arauca,SARAVENA,Guerrilla,ELN,1
321025,2016,Cesar,AGUST?N CODAZZI,Guerrilla,ELN,1
321026,2016,Norte de Santander,TIB?,Guerrilla,ELN,1
321032,2016,Arauca,SARAVENA,Guerrilla,ELN,1
321034,2016,Chocó,ALTO BAUD?,Guerrilla,ELN,1
321035,2001,Antioquia,ANGOSTURA,Grupo Armado No Identificado,No aplica,1
321036,2002,La Guajira,VILLANUEVA,Guerrilla,ELN,1
321037,0,SIN INFORMACION,SIN INFORMACION,Guerrilla,ELN,1
321038,2004,Antioquia,SAN CARLOS,Guerrilla,FARC,1
321039,2001,Antioquia,COCORN?,Guerrilla,No Identificada,1
321040,0,Meta,GRANADA,Guerrilla,FARC,1
321041,1994,Tolima,GUAMO,Guerrilla,No Identificada,1
321042,2001,Arauca,FORTUL,Guerrilla,No Identificada,1
321043,2002,Cundinamarca,VILLETA,Guerrilla,FARC,1
321044,2001,Meta,VILLAVICENCIO,Guerrilla,No Identificada,1
321048,2001,Cauca,SILVIA,Guerrilla,FARC,3
321050,1983,Boyacá,PUERTO Boyacá,Grupo Paramilitar,Muerte a Secuestradores (MAS),3
321053,2000,Cundinamarca,FUSAGASUG?,Guerrilla,FARC,1
321054,2000,Cundinamarca,FUSAGASUG?,Guerrilla,FARC,1
321056,1998,Antioquia,SANTA B?RBARA,Desconocido,No aplica,1
321057,2001,Cesar,PAILITAS,Guerrilla,FARC,2
321059,1997,Antioquia,ITUANGO,Grupo Paramilitar,No Identificado,1
321060,1998,Antioquia,MEDELL?N,Guerrilla,FARC,1
321061,0,Magdalena,SIN INFORMACION,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,1
321062,0,SIN INFORMACION,SIN INFORMACION,Guerrilla,FARC,1
321063,1991,Valle del Cauca,CALI,Crimen Organizado,No Identificado,1
321067,2002,Valle del Cauca,GUADALAJARA DE BUGA,Grupo Paramilitar,No Identificado,2
321070,2005,Meta,GRANADA,Otro,,1
321072,0,Boyacá,GARAGOA,Grupo Armado No Identificado,No aplica,1
321073,1997,Boyacá,GARAGOA,Grupo Armado No Identificado,No aplica,1
321074,2004,Tolima,FRESNO,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,1
321075,2001,Boyacá,G�IC?N,Grupo Armado No Identificado,No aplica,1
321076,1991,Santander,GUAVAT?,Guerrilla,FARC,1
321077,2010,Antioquia,SAN LUIS,Guerrilla,No Identificada,1
321078,1999,Antioquia,TURBO,Grupo Paramilitar,No Identificado,1
321079,1990,Antioquia,RIONEGRO,Guerrilla,No Identificada,2
321081,1994,Antioquia,APARTAD?,Guerrilla,FARC,1
321083,1993,Antioquia,APARTAD?,Grupo Armado No Identificado,Presencia GAO sin Atribuci�n,1
321084,1998,Antioquia,PUERTO BERR?O,Desconocido,No aplica,1
321085,1993,Antioquia,SAN JER?NIMO,Grupo Armado No Identificado,No aplica,1
321086,2007,Tolima,SAN ANTONIO,Guerrilla,FARC,1
321088,2004,Norte de Santander,SAN CALIXTO,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,1
321092,1995,Antioquia,TURBO,Guerrilla,No Identificada,1
321093,1995,Antioquia,TURBO,Guerrilla,No Identificada,1
321094,2000,Antioquia,CONCEPCI?N,Guerrilla,ELN,1
321095,2012,Arauca,TAME,Guerrilla,ELN,1
321096,1996,Santander,CIMITARRA,Guerrilla,No Identificada,1
321097,2000,Putumayo,ORITO,Guerrilla,No Identificada,2
321099,1991,Antioquia,YOLOMB?,Grupo Paramilitar,No Identificado,1
321100,1998,Antioquia,SANTA B?RBARA,Desconocido,No aplica,2
321102,1992,Antioquia,CIUDAD Bolívar,Grupo Armado No Identificado,No aplica,1
321104,2016,Arauca,Arauca,Guerrilla,ELN,1
321105,2016,Arauca,Arauca,Guerrilla,ELN,1
321107,2016,Arauca,Arauca,Guerrilla,ELN,4
321110,2016,Arauca,ARAUQUITA,Guerrilla,ELN,2
321112,0,Antioquia,SANTA ROSA DE OSOS,Grupo Paramilitar,No Identificado,2
321114,1993,Antioquia,REMEDIOS,Desconocido,No aplica,1
321116,1997,Antioquia,AMALFI,Grupo Armado No Identificado,No aplica,2
321118,2000,Antioquia,BETANIA,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,1
321119,1990,Antioquia,NECH?,Guerrilla,No Identificada,1
321120,1992,Antioquia,ARBOLETES,Guerrilla,No Identificada,1
321121,1993,Meta,SAN MART?N,Guerrilla,No Identificada,2
321123,1999,Antioquia,CIUDAD Bolívar,Guerrilla,ELN,1
