ano,dept,municipio,modalidad,presuntoRes,desPresuntoRes,num
2010,Tolima,SAN LUIS,Desconocida,Grupo Posdesmovilizaci�n,No Identificado,1
2010,Córdoba,SAN ANDR�S DE SOTAVENTO,Desconocida,Grupo Posdesmovilizaci�n,No Identificado,1
2010,Bolívar,TALAIGUA NUEVO,Desconocida,Desconocido,No aplica,1
2010,Nariño,SAN ANDR�S DE TUMACO,Desconocida,Desconocido,No aplica,1
2010,Valle del Cauca,YOTOCO,Desconocida,Guerrilla,No Identificada,1
2010,Valle del Cauca,YOTOCO,Desconocida,Guerrilla,No Identificada,1
2010,Cesar,VALLEDUPAR,Desconocida,Guerrilla,No Identificada,1
2010,Magdalena,SANTA MARTA,Desconocida,Grupo Posdesmovilizaci�n,No Identificado,1
2010,Nariño,POLICARPA,Desconocida,Guerrilla,No Identificada,1
2010,Sucre,MAJAGUAL,Desconocida,Desconocido,No aplica,1
2010,Putumayo,VALLE DEL GUAMUEZ,Desconocida,Guerrilla,No Identificada,1
2010,Antioquia,ANDES,Desconocida,Desconocido,No aplica,1
2010,Valle del Cauca,FLORIDA,Desconocida,Guerrilla,No Identificada,1
2010,Cauca,ARGELIA,Desconocida,Guerrilla,No Identificada,1
2010,Nariño,SAMANIEGO,Desconocida,Guerrilla,No Identificada,1
2010,Córdoba,PLANETA RICA,Desconocida,Guerrilla,No Identificada,1
2010,Meta,EL CASTILLO,Desconocida,Desconocido,No aplica,1
2010,Nariño,LA LLANADA,Desconocida,Guerrilla,No Identificada,1
2010,Antioquia,FRONTINO,Desconocida,Desconocido,No aplica,1
2010,Nariño,POLICARPA,Desconocida,Desconocido,No aplica,1
2010,Nariño,CUMBITARA,Desconocida,Grupo Posdesmovilizaci�n,Los Rastrojos,1
2010,Nariño,PASTO,Desconocida,Guerrilla,No Identificada,1
2010,Cauca,EL TAMBO,Desconocida,Guerrilla,No Identificada,1
2010,Guaviare,SAN JOS� DEL Guaviare,Desconocida,Guerrilla,No Identificada,1
2010,Nariño,POLICARPA,Desconocida,Desconocido,No aplica,1
2010,Antioquia,SEGOVIA,Desconocida,Desconocido,No aplica,1
2010,Huila,ACEVEDO,Desconocida,Guerrilla,No Identificada,1
2010,Tolima,L?BANO,Desconocida,Guerrilla,No Identificada,1
2010,Cauca,BALBOA,Desconocida,Desconocido,No aplica,1
2010,Bolívar,SAN PABLO,Desconocida,Grupo Posdesmovilizaci�n,No Identificado,1
2010,Chocó,ALTO BAUD?,Desconocida,Desconocido,No aplica,1
2010,Chocó,MEDIO ATRATO,Desconocida,Guerrilla,No Identificada,1
2010,Antioquia,ITUANGO,Desconocida,Guerrilla,No Identificada,1
2010,Chocó,QUIBD?,Desconocida,Grupo Posdesmovilizaci�n,No Identificado,1
2010,Amazonas,LETICIA,Desconocida,Desconocido,No aplica,1
2010,Tolima,FRESNO,Desconocida,Desconocido,No aplica,1
2010,Nariño,POLICARPA,Desconocida,Desconocido,No aplica,1
2010,Nariño,POLICARPA,Desconocida,Desconocido,No aplica,1
2010,Putumayo,PUERTO GUZM?N,Desconocida,Desconocido,No aplica,1
2010,Putumayo,SIN INFORMACION,Retenci�n,Agente del Estado,Polic�a Nacional,1
2010,Cesar,VALLEDUPAR,Desconocida,Desconocido,No aplica,1
2010,Valle del Cauca,PRADERA,Desconocida,Guerrilla,No Identificada,1
2010,Valle del Cauca,PALMIRA,Desconocida,Grupo Posdesmovilizaci�n,No Identificado,1
2010,Valle del Cauca,BUENAVENTURA,Desconocida,Desconocido,No aplica,1
2010,Cauca,GUAP?,Asalto,Grupo Posdesmovilizaci�n,Los Rastrojos,1
2010,Antioquia,CHIGOROD?,Desconocida,Desconocido,No aplica,1
2010,Magdalena,FUNDACI?N,Desconocida,Desconocido,No aplica,1
2010,Caquetá,LA MONTA�ITA,Asalto,Agente del Estado,Ej�rcito Nacional,1
2010,Putumayo,PUERTO GUZM?N,Desconocida,Guerrilla,No Identificada,1
2010,Cesar,LA PAZ,Desconocida,Desconocido,No aplica,1
2010,Antioquia,MACEO,Desconocida,Grupo Posdesmovilizaci�n,No Identificado,1
2010,Caldas,PENSILVANIA,Desconocida,Guerrilla,No Identificada,1
2010,Santander,SIMACOTA,Desconocida,Guerrilla,No Identificada,1
2010,Santander,SIMACOTA,Desconocida,Guerrilla,No Identificada,1
2010,Cesar,VALLEDUPAR,Desconocida,Desconocido,No aplica,1
2010,Antioquia,MACEO,Desconocida,Grupo Posdesmovilizaci�n,No Identificado,1
2010,Nariño,CUMBITARA,Reuni�n P�blica,Grupo Posdesmovilizaci�n,Los Rastrojos,1
2010,Valle del Cauca,GINEBRA,Desconocida,Guerrilla,No Identificada,1
2010,Antioquia,SAN VICENTE FERRER,Desconocida,Guerrilla,No Identificada,1
2010,Antioquia,MACEO,Desconocida,Desconocido,No aplica,1
2010,Antioquia,PUERTO BERR?O,Desconocida,Grupo Posdesmovilizaci�n,No Identificado,1
2010,Putumayo,PUERTO LEGU?ZAMO,Desconocida,Guerrilla,No Identificada,1
2010,Chocó,BAJO BAUD?,Desconocida,Grupo Posdesmovilizaci�n,No Identificado,1
2010,Sucre,SAN ONOFRE,Desconocida,Desconocido,No aplica,1
2010,Nariño,POLICARPA,Desconocida,Desconocido,No aplica,1
2010,Arauca,Arauca,Desconocida,Agente del Estado,Ej�rcito Nacional,1
2010,Arauca,SARAVENA,Desconocida,Guerrilla,No Identificada,1
2010,Meta,RESTREPO,Desconocida,Desconocido,No aplica,1
2010,Tolima,CAJAMARCA,Desconocida,Guerrilla,No Identificada,1
2010,Meta,RESTREPO,Desconocida,Desconocido,No aplica,1
2010,Meta,RESTREPO,Desconocida,Desconocido,No aplica,1
2010,La Guajira,DIBULLA,Desconocida,Desconocido,No aplica,1
2010,Valle del Cauca,CALIMA,Desconocida,Guerrilla,No Identificada,1
2010,Santander,BARRANCABERMEJA,Desconocida,Grupo Posdesmovilizaci�n,No Identificado,1
2010,Casanare,AGUAZUL,Desconocida,Agente del Estado,Ej�rcito Nacional,1
2010,Antioquia,CaucaSIA,Desconocida,Desconocido,No aplica,1
2010,Huila,NEIVA,Desconocida,Agente del Estado,Ej�rcito Nacional,1
2010,Nariño,SAN ANDR�S DE TUMACO,Desconocida,Desconocido,No aplica,1
2010,Caquetá,SAN VICENTE DEL CAGU?N,Desconocida,Guerrilla,No Identificada,1
2010,Valle del Cauca,BUENAVENTURA,Desconocida,Desconocido,No aplica,1
2010,Norte de Santander,CONVENCI?N,Desconocida,Guerrilla,No Identificada,1
2010,Cauca,POPAY?N,Desconocida,Guerrilla,No Identificada,1
2010,Valle del Cauca,BUENAVENTURA,Desconocida,Guerrilla,No Identificada,1
2010,Bolívar,NOROS?,Desconocida,Guerrilla,No Identificada,1
2010,Nariño,BARBACOAS,Desconocida,Grupo Posdesmovilizaci�n,No Identificado,1
2010,La Guajira,DIBULLA,Desconocida,Desconocido,No aplica,1
2010,Tolima,ATACO,Desconocida,Guerrilla,No Identificada,1
2010,Nariño,POLICARPA,Desconocida,Desconocido,No aplica,1
2010,Tolima,PLANADAS,Desconocida,Desconocido,No aplica,1
2010,Antioquia,MEDELL?N,Desconocida,Desconocido,No aplica,1
2010,Antioquia,MEDELL?N,Desconocida,Desconocido,No aplica,1
2010,Chocó,QUIBD?,Desconocida,Agente del Estado,Ej�rcito Nacional,1
2010,Antioquia,APARTAD?,Asalto,Agente del Estado,Ej�rcito Nacional,1
2010,Bolívar,SAN PABLO,Desconocida,Desconocido,No aplica,1
2010,Meta,EL DORADO,Desconocida,Desconocido,No aplica,1
2010,Cauca,CALOTO,Desconocida,Desconocido,No aplica,1
2010,Huila,PITALITO,Asalto,Agente del Estado,Polic�a Nacional,1
2010,Bolívar,MONTECRISTO,Desconocida,Guerrilla,No Identificada,1
2010,Tolima,NATAGAIMA,Desconocida,Guerrilla,No Identificada,1
2010,Arauca,ARAUQUITA,Interceptaci�n,Agente del Estado,Polic�a Nacional,2
2010,Tolima,PLANADAS,Desconocida,Guerrilla,No Identificada,1
2010,Caquetá,LA MONTA�ITA,Retenci�n,Agente del Estado,Ej�rcito Nacional,1
2010,Nariño,SAMANIEGO,Desconocida,Guerrilla,No Identificada,1
2010,Antioquia,TOLEDO,Desconocida,Guerrilla,No Identificada,1
2010,Cauca,ALMAGUER,Desconocida,Guerrilla,No Identificada,1
2010,Córdoba,PUERTO LIBERTADOR,Desconocida,Desconocido,No aplica,1
2010,Cauca,PAT?A,Retenci�n,Grupo Posdesmovilizaci�n,No Identificado,1
2010,Cauca,PAT?A,Desconocida,Grupo Posdesmovilizaci�n,No Identificado,1
2010,Arauca,ARAUQUITA,Desconocida,Guerrilla,No Identificada,1
2010,Putumayo,PUERTO AS?S,Desconocida,Guerrilla,No Identificada,1
2010,Antioquia,APARTAD?,Desconocida,Guerrilla,No Identificada,1
2010,Cauca,BALBOA,Desconocida,Desconocido,No aplica,1
2010,Antioquia,BELLO,Desconocida,Desconocido,No aplica,1
2010,Cauca,SILVIA,Desconocida,Guerrilla,No Identificada,1
2010,Risaralda,PEREIRA,Desconocida,Agente del Estado,Polic�a Nacional,1
2010,Córdoba,LOS CórdobaS,Desconocida,Guerrilla,No Identificada,1
2010,Antioquia,ARGELIA,Desconocida,Desconocido,No aplica,1
2010,Norte de Santander,EL ZULIA,Desconocida,Grupo Posdesmovilizaci�n,No Identificado,1
2010,Caquetá,LA MONTA�ITA,Retenci�n,Agente del Estado,Ej�rcito Nacional,2
2010,Bolívar,MAR?A LA BAJA,Desconocida,Desconocido,No aplica,1
2010,Caquetá,SAN VICENTE DEL CAGU?N,Retenci�n,Agente del Estado,Ej�rcito Nacional,2
2010,Magdalena,SANTA MARTA,Desconocida,Desconocido,No aplica,1
2010,Nariño,SAMANIEGO,Desconocida,Desconocido,No aplica,1
2010,Magdalena,SANTA MARTA,Desconocida,Desconocido,No aplica,1
2010,Guaviare,SAN JOS� DEL Guaviare,Desconocida,Desconocido,No aplica,1
2010,Bolívar,MAR?A LA BAJA,Desconocida,Grupo Posdesmovilizaci�n,No Identificado,1
2010,Putumayo,VALLE DEL GUAMUEZ,Desconocida,Guerrilla,No Identificada,1
2010,Meta,SAN MART?N,Desconocida,Desconocido,No aplica,1
2010,Antioquia,ITUANGO,Desconocida,Guerrilla,No Identificada,1
2010,Antioquia,SABANETA,Desconocida,Desconocido,No aplica,1
2010,Nariño,SAN ANDR�S DE TUMACO,Desconocida,Desconocido,No aplica,1
2010,Valle del Cauca,BUENAVENTURA,Desconocida,Grupo Posdesmovilizaci�n,No Identificado,1
2010,Córdoba,AYAPEL,Desconocida,Desconocido,No aplica,1
2010,SIN INFORMACION,SIN INFORMACION,Desconocida,Guerrilla,No Identificada,1
2010,Norte de Santander,TIB?,Desconocida,Desconocido,No aplica,1
2010,Valle del Cauca,BUENAVENTURA,Desconocida,Grupo Posdesmovilizaci�n,No Identificado,1
2010,Cesar,LA PAZ,Desconocida,Desconocido,No aplica,1
2010,Caquetá,CARTAGENA DEL CHAIR?,Desconocida,Desconocido,No aplica,1
2010,Bolívar,ARENAL,Desconocida,Grupo Posdesmovilizaci�n,No Identificado,1
2010,Caldas,CHINCHIN?,Retenci�n,Agente del Estado,Ej�rcito Nacional,1
2010,Nariño,POLICARPA,Desconocida,Grupo Posdesmovilizaci�n,No Identificado,1
2010,Bolívar,MAR?A LA BAJA,Desconocida,Desconocido,No aplica,1
2010,Chocó,BAJO BAUD?,Retenci�n,Grupo Posdesmovilizaci�n,Los Rastrojos,1
2010,Nariño,BARBACOAS,Desconocida,Guerrilla,No Identificada,1
2010,Nariño,BARBACOAS,Desconocida,Guerrilla,No Identificada,1
2010,Nariño,SANTA B?RBARA,Asalto,Grupo Posdesmovilizaci�n,Los Rastrojos,5
2010,Norte de Santander,TIB?,Desconocida,Guerrilla,No Identificada,1
2010,Casanare,YOPAL,Desconocida,Grupo Posdesmovilizaci�n,No Identificado,1
2010,Valle del Cauca,BUENAVENTURA,Desconocida,Grupo Posdesmovilizaci�n,No Identificado,1
2010,Antioquia,VALDIVIA,Desconocida,Grupo Posdesmovilizaci�n,No Identificado,1
2010,Antioquia,SAN PEDRO DE URAB?,Desconocida,Desconocido,No aplica,1
2010,Nariño,POLICARPA,Desconocida,Grupo Posdesmovilizaci�n,No Identificado,1
2010,Nariño,CUMBITARA,Desconocida,Guerrilla,No Identificada,1
2010,Cauca,EL TAMBO,Desconocida,Guerrilla,No Identificada,1
2010,Cauca,ARGELIA,Desconocida,Guerrilla,No Identificada,1
2010,Cauca,ARGELIA,Desconocida,Guerrilla,No Identificada,1
2010,Nariño,POLICARPA,Desconocida,Desconocido,No aplica,1
2010,Nariño,POLICARPA,Desconocida,Grupo Posdesmovilizaci�n,No Identificado,1
2010,Chocó,QUIBD?,Desconocida,Grupo Posdesmovilizaci�n,No Identificado,1
2010,Nariño,SANTA B?RBARA,Desconocida,Desconocido,No aplica,1
2010,Valle del Cauca,VERSALLES,Desconocida,Guerrilla,No Identificada,1
2010,Valle del Cauca,TRUJILLO,Desconocida,Grupo Posdesmovilizaci�n,No Identificado,1
2010,Meta,PUERTO CONCORDIA,Desconocida,Grupo Posdesmovilizaci�n,No Identificado,1
2010,Valle del Cauca,PRADERA,Desconocida,Guerrilla,No Identificada,1
2010,Nariño,POLICARPA,Desconocida,Desconocido,No aplica,1
2010,Córdoba,VALENCIA,Desconocida,Desconocido,No aplica,1
2010,Nariño,POLICARPA,Desconocida,Desconocido,No aplica,1
2010,Magdalena,SANTA MARTA,Desconocida,Grupo Posdesmovilizaci�n,No Identificado,1
2010,Tolima,PLANADAS,Desconocida,Guerrilla,No Identificada,1
2010,Chocó,MEDIO BAUD?,Desconocida,Desconocido,No aplica,1
2010,Meta,VISTAHERMOSA,Desconocida,Grupo Posdesmovilizaci�n,No Identificado,1
2010,Córdoba,AYAPEL,Desconocida,Desconocido,No aplica,1
2010,Antioquia,EL SANTUARIO,Desconocida,Desconocido,No aplica,1
2010,Chocó,ISTMINA,Desconocida,Grupo Posdesmovilizaci�n,No Identificado,1
2010,Cauca,PIENDAM?,Desconocida,Guerrilla,No Identificada,1
2010,Magdalena,SANTA MARTA,Desconocida,Grupo Posdesmovilizaci�n,No Identificado,1
2010,La Guajira,DIBULLA,Desconocida,Desconocido,No aplica,1
2010,Caquetá,ALBANIA,Desconocida,Guerrilla,No Identificada,1
2010,Boyacá,SANTA MAR?A,Asalto,Agente del Estado,Ej�rcito Nacional,1
2010,Cauca,Bolívar,Desconocida,Guerrilla,No Identificada,1
2010,Meta,MESETAS,Desconocida,Guerrilla,No Identificada,1
2010,La Guajira,RIOHACHA,Desconocida,Desconocido,No aplica,1
2010,Valle del Cauca,CANDELARIA,Desconocida,Desconocido,No aplica,1
2010,Nariño,SAN PABLO,Desconocida,Guerrilla,No Identificada,1
2010,Nariño,POLICARPA,Desconocida,Desconocido,No aplica,1
2010,Córdoba,AYAPEL,Desconocida,Grupo Posdesmovilizaci�n,No Identificado,1
2010,Caquetá,LA MONTA�ITA,Desconocida,Guerrilla,No Identificada,1
2010,Nariño,LOS ANDES,Desconocida,Guerrilla,No Identificada,1
2010,Nariño,SAN ANDR�S DE TUMACO,Desconocida,Desconocido,No aplica,1
2010,Nariño,SAN ANDR�S DE TUMACO,Desconocida,Desconocido,No aplica,1
2010,Nariño,SAN ANDR�S DE TUMACO,Desconocida,Desconocido,No aplica,1
2010,Nariño,SAN ANDR�S DE TUMACO,Desconocida,Desconocido,No aplica,1
2010,Arauca,TAME,Desconocida,Agente del Estado,Ej�rcito Nacional,1
2010,Cesar,AGUACHICA,Desconocida,Guerrilla,No Identificada,1
2010,Bolívar,CARTAGENA DE INDIAS,Desconocida,Desconocido,No aplica,1
2010,Valle del Cauca,BUENAVENTURA,Desconocida,Guerrilla,No Identificada,1
2010,Antioquia,ARBOLETES,Desconocida,Desconocido,No aplica,1
2010,Nariño,SAN ANDR�S DE TUMACO,Desconocida,Desconocido,No aplica,1
2010,Nariño,SAN ANDR�S DE TUMACO,Desconocida,Grupo Posdesmovilizaci�n,No Identificado,1
2010,Antioquia,CaucaSIA,Desconocida,Guerrilla,No Identificada,1
2010,Nariño,POLICARPA,Desconocida,Desconocido,No aplica,1
2010,Norte de Santander,C?CUTA,Desconocida,Grupo Posdesmovilizaci�n,No Identificado,1
2010,Casanare,MONTERREY,Desconocida,Desconocido,No aplica,1
2010,Chocó,BAGAD?,Desconocida,Guerrilla,No Identificada,1
2010,Valle del Cauca,CALI,Desconocida,Grupo Posdesmovilizaci�n,No Identificado,1
2010,Norte de Santander,C?CUTA,Desconocida,Grupo Posdesmovilizaci�n,No Identificado,1
2010,Bolívar,MAR?A LA BAJA,Desconocida,Grupo Posdesmovilizaci�n,No Identificado,1
2010,Antioquia,AMALFI,Desconocida,Guerrilla,No Identificada,1
2010,Meta,PUERTO L?PEZ,Desconocida,Grupo Posdesmovilizaci�n,No Identificado,1
2010,Córdoba,PUERTO LIBERTADOR,Desconocida,Grupo Posdesmovilizaci�n,No Identificado,1
2010,Córdoba,PUERTO LIBERTADOR,Desconocida,Grupo Posdesmovilizaci�n,No Identificado,1
2010,Norte de Santander,VILLA CARO,Desconocida,Grupo Posdesmovilizaci�n,No Identificado,1
2010,Cauca,TIMBIQU?,Desconocida,Guerrilla,No Identificada,1
2010,Antioquia,APARTAD?,Desconocida,Desconocido,No aplica,1
2010,Nariño,IPIALES,Desconocida,Guerrilla,No Identificada,1
2010,Sucre,MAJAGUAL,Desconocida,Grupo Posdesmovilizaci�n,No Identificado,1
2010,Norte de Santander,EL ZULIA,Desconocida,Desconocido,No aplica,1
2010,Córdoba,PLANETA RICA,Desconocida,Grupo Posdesmovilizaci�n,No Identificado,1
2010,Nariño,SAN ANDR�S DE TUMACO,Desconocida,Guerrilla,No Identificada,1
2010,Nariño,SAN ANDR�S DE TUMACO,Desconocida,Guerrilla,No Identificada,1
2010,Santander,LA BELLEZA,Desconocida,Guerrilla,No Identificada,1
2010,Santander,LA BELLEZA,Desconocida,Guerrilla,No Identificada,1
2010,Magdalena,CI�NAGA,Desconocida,Guerrilla,No Identificada,1
2010,La Guajira,RIOHACHA,Desconocida,Desconocido,No aplica,1
2010,SIN INFORMACION,SIN INFORMACION,Desconocida,Grupo Posdesmovilizaci�n,No Identificado,1
2010,Córdoba,AYAPEL,Desconocida,Grupo Posdesmovilizaci�n,No Identificado,1
2010,Chocó,ISTMINA,Desconocida,Guerrilla,No Identificada,1
2010,Valle del Cauca,BUENAVENTURA,Desconocida,Desconocido,No aplica,1
2010,Cauca,EL TAMBO,Desconocida,Desconocido,No aplica,1
2010,Meta,MESETAS,Desconocida,Desconocido,No aplica,1
2010,Meta,MESETAS,Desconocida,Desconocido,No aplica,1
2010,Cundinamarca,COTA,Desconocida,Grupo Posdesmovilizaci�n,No Identificado,1
2010,Putumayo,SAN MIGUEL,Desconocida,Guerrilla,No Identificada,1
2010,Putumayo,PUERTO LEGU?ZAMO,Desconocida,Guerrilla,No Identificada,1
2010,Nariño,POLICARPA,Desconocida,Grupo Posdesmovilizaci�n,No Identificado,1
2010,Caquetá,CARTAGENA DEL CHAIR?,Desconocida,Guerrilla,No Identificada,1
2010,Chocó,ATRATO,Desconocida,Guerrilla,No Identificada,1
2010,La Guajira,RIOHACHA,Desconocida,Desconocido,No aplica,1
2010,Córdoba,CERET�,Desconocida,Desconocido,No aplica,1
2010,Huila,COLOMBIA,Desconocida,Guerrilla,No Identificada,1
2010,Norte de Santander,?BREGO,Desconocida,Guerrilla,No Identificada,1
2010,Putumayo,VALLE DEL GUAMUEZ,Desconocida,Desconocido,No aplica,1
2010,Putumayo,VALLE DEL GUAMUEZ,Desconocida,Desconocido,No aplica,1
2010,Cesar,GAMARRA,Desconocida,Grupo Posdesmovilizaci�n,No Identificado,1
2010,Magdalena,FUNDACI?N,Desconocida,Guerrilla,No Identificada,1
2010,Arauca,ARAUQUITA,Desconocida,Desconocido,No aplica,1
2010,Nariño,EL CHARCO,Desconocida,Guerrilla,No Identificada,1
2010,Norte de Santander,C?CHIRA,Desconocida,Guerrilla,No Identificada,1
2010,Chocó,QUIBD?,Desconocida,Grupo Posdesmovilizaci�n,No Identificado,1
2010,Antioquia,MUTAT?,Desconocida,Grupo Posdesmovilizaci�n,No Identificado,1
2010,Antioquia,SALGAR,Desconocida,Guerrilla,No Identificada,1
2010,Valle del Cauca,DAGUA,Desconocida,Guerrilla,No Identificada,1
2010,Bolívar,NOROS?,Desconocida,Guerrilla,No Identificada,1
2010,Valle del Cauca,DAGUA,Desconocida,Guerrilla,No Identificada,1
2010,Valle del Cauca,DAGUA,Desconocida,Guerrilla,No Identificada,1
2010,Valle del Cauca,DAGUA,Desconocida,Guerrilla,No Identificada,1
2010,Cauca,Bolívar,Desconocida,Guerrilla,No Identificada,1
2010,Cauca,Bolívar,Desconocida,Guerrilla,No Identificada,1
2010,Cundinamarca,MEDINA,Desconocida,Guerrilla,No Identificada,1
2010,Valle del Cauca,DAGUA,Desconocida,Guerrilla,No Identificada,1
2010,La Guajira,DIBULLA,Desconocida,Grupo Posdesmovilizaci�n,No Identificado,1
2010,Magdalena,PLATO,Desconocida,Grupo Posdesmovilizaci�n,No Identificado,1
2010,Arauca,Arauca,Desconocida,Guerrilla,No Identificada,1
2010,Norte de Santander,TIB?,Retenci�n/Ejecuci�n,Grupo Armado No Identificado,No aplica,1
2010,Magdalena,FUNDACI?N,Desconocida,Grupo Posdesmovilizaci�n,No Identificado,1
2010,Magdalena,FUNDACI?N,Desconocida,Grupo Posdesmovilizaci�n,No Identificado,1
2010,Meta,LEJAN?AS,Desconocida,Grupo Posdesmovilizaci�n,No Identificado,1
2010,Nariño,SAMANIEGO,Desconocida,Guerrilla,No Identificada,1
2010,Magdalena,PLATO,Desconocida,Grupo Posdesmovilizaci�n,No Identificado,1
2010,Caquetá,VALPARA?SO,Desconocida,Desconocido,No aplica,1
2010,Putumayo,PUERTO LEGU?ZAMO,Desconocida,Grupo Posdesmovilizaci�n,No Identificado,1
2010,Valle del Cauca,RIOFR?O,Desconocida,Desconocido,No aplica,1
2010,Nariño,SAN ANDR�S DE TUMACO,Desconocida,Desconocido,No aplica,1
2010,Huila,AIPE,Desconocida,Guerrilla,No Identificada,1
2010,Norte de Santander,OCA�A,Desconocida,Guerrilla,No Identificada,1
2011,Chocó,BOJAY?,Desconocida,Agente del Estado,Ej�rcito Nacional,4
2011,Cauca,BUENOS AIRES,Desconocida,Desconocido,No aplica,1
2011,Nariño,RICAURTE,Desconocida,Guerrilla,No Identificada,1
2011,Valle del Cauca,BUENAVENTURA,Desconocida,Grupo Posdesmovilizaci�n,No Identificado,1
2011,Antioquia,MEDELL?N,Desconocida,Grupo Posdesmovilizaci�n,No Identificado,1
2011,Norte de Santander,C?CUTA,Desconocida,Desconocido,No aplica,1
2011,Putumayo,PUERTO AS?S,Desconocida,Desconocido,No aplica,1
2011,Putumayo,PUERTO AS?S,Desconocida,Desconocido,No aplica,1
2011,Cauca,GUAP?,Desconocida,Desconocido,No aplica,1
2011,Tolima,PLANADAS,Desconocida,Guerrilla,No Identificada,1
2011,Cauca,GUACHEN�,Desconocida,Guerrilla,No Identificada,1
2011,Córdoba,MONTEL?BANO,Desconocida,Grupo Posdesmovilizaci�n,No Identificado,1
2011,Cauca,CORINTO,Desconocida,Guerrilla,No Identificada,1
2011,Antioquia,TURBO,Desconocida,Desconocido,No aplica,1
2011,Antioquia,APARTAD?,Desconocida,Grupo Posdesmovilizaci�n,No Identificado,1
2011,Córdoba,SAN JOS� DE UR�,Desconocida,Desconocido,No aplica,1
2011,Putumayo,PUERTO GUZM?N,Desconocida,Guerrilla,No Identificada,1
2011,Antioquia,ANOR?,Desconocida,Guerrilla,No Identificada,1
2011,Tolima,HERVEO,Desconocida,Guerrilla,No Identificada,1
2011,Antioquia,ANOR?,Desconocida,Guerrilla,No Identificada,1
2011,Antioquia,ANOR?,Desconocida,Guerrilla,No Identificada,1
2011,Tolima,HERVEO,Desconocida,Guerrilla,No Identificada,1
2011,Antioquia,ANOR?,Desconocida,Guerrilla,No Identificada,1
2011,Tolima,HERVEO,Desconocida,Guerrilla,No Identificada,1
2011,Tolima,HERVEO,Desconocida,Guerrilla,No Identificada,1
2011,Tolima,HERVEO,Desconocida,Guerrilla,No Identificada,1
2011,Sucre,COROZAL,Coerci�n,Agente del Estado,Polic�a Nacional,1
2011,Chocó,ACAND?,Desconocida,Grupo Posdesmovilizaci�n,No Identificado,1
2011,Magdalena,SANTA MARTA,Ret�n,Agente del Estado,Polic�a Nacional,1
2011,Nariño,POLICARPA,Desconocida,Grupo Posdesmovilizaci�n,No Identificado,1
2011,Cesar,BECERRIL,Desconocida,Guerrilla,No Identificada,1
2011,Nariño,POLICARPA,Desconocida,Grupo Posdesmovilizaci�n,No Identificado,1
2011,Cauca,EL TAMBO,Desconocida,Guerrilla,No Identificada,1
2011,Cauca,PIAMONTE,Desconocida,Guerrilla,No Identificada,1
2011,Nariño,IPIALES,Desconocida,Guerrilla,No Identificada,1
2011,Antioquia,MACEO,Desconocida,Desconocido,No aplica,1
2011,Norte de Santander,OCA�A,Desconocida,Desconocido,No aplica,1
2011,Antioquia,MEDELL?N,Desconocida,Desconocido,No aplica,1
2011,Antioquia,PUERTO BERR?O,Desconocida,Grupo Posdesmovilizaci�n,No Identificado,1
2011,Putumayo,VALLE DEL GUAMUEZ,Desconocida,Desconocido,No aplica,1
2011,La Guajira,DIBULLA,Desconocida,Desconocido,No aplica,1
2011,Valle del Cauca,BUENAVENTURA,Desconocida,Grupo Posdesmovilizaci�n,No Identificado,1
2011,Norte de Santander,TIB?,Desconocida,Guerrilla,No Identificada,1
2011,Atlántico,SOLEDAD,Desconocida,Grupo Posdesmovilizaci�n,No Identificado,1
2011,Huila,PITALITO,Desconocida,Desconocido,No aplica,1
2011,SIN INFORMACION,SIN INFORMACION,Desconocida,Guerrilla,No Identificada,1
2011,Antioquia,CAICEDO,Desconocida,Agente del Estado,No Identificado,1
2011,Cauca,ARGELIA,Desconocida,Guerrilla,No Identificada,1
2011,Nariño,LOS ANDES,Desconocida,Desconocido,No aplica,1
2011,Nariño,OLAYA HERRERA,Desconocida,Desconocido,No aplica,1
2011,Cesar,CURUMAN?,Desconocida,Desconocido,No aplica,1
2011,Meta,MESETAS,Desconocida,Guerrilla,No Identificada,1
2011,Antioquia,SABANALARGA,Desconocida,Guerrilla,No Identificada,1
2011,Quindio,CALARC?,Desconocida,Guerrilla,No Identificada,1
2011,Nariño,SAN ANDR�S DE TUMACO,Desconocida,Desconocido,No aplica,1
2011,Valle del Cauca,BUENAVENTURA,Retenci�n/Ejecuci�n,Grupo Posdesmovilizaci�n,No Identificado,2
2011,Antioquia,VEGACH?,Desconocida,Guerrilla,No Identificada,1
2011,Norte de Santander,C?CUTA,Desconocida,Grupo Posdesmovilizaci�n,No Identificado,1
2011,Meta,LEJAN?AS,Desconocida,Guerrilla,No Identificada,1
2011,Cauca,MERCADERES,Desconocida,Guerrilla,No Identificada,1
2011,Cauca,MERCADERES,Desconocida,Guerrilla,No Identificada,1
2011,Tolima,MELGAR,Coerci�n,Agente del Estado,Ej�rcito Nacional,1
2011,Cesar,CURUMAN?,Retenci�n,Agente del Estado,Ej�rcito Nacional,1
2011,Cauca,CAJIB?O,Desconocida,Grupo Posdesmovilizaci�n,No Identificado,1
2011,Córdoba,MONTEL?BANO,Desconocida,Desconocido,No aplica,1
2011,Valle del Cauca,TRUJILLO,Desconocida,Guerrilla,No Identificada,1
2011,Huila,TIMAN?,Desconocida,Guerrilla,No Identificada,1
2011,Cauca,PURAC�,Desconocida,Guerrilla,No Identificada,1
2011,Risaralda,QUINCH?A,Desconocida,Desconocido,No aplica,1
