id,ano,dept,municipio,Modalidad,presuntoRes,desPresuntoRes,num
185896,1997,Antioquia,VEGACH?,Acci�n B�lica,Desconocido,No aplica,0
185897,1997,Antioquia,TURBO,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
185898,1997,Antioquia,DABEIBA,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
185899,1997,Antioquia,ANOR?,Ataque a Propiedad,Guerrilla,No Identificada,0
185900,1997,Antioquia,TURBO,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
185901,1997,Valle del Cauca,TULU?,Quema de Veh�culos,Guerrilla,No Identificada,0
185902,1997,Valle del Cauca,TULU?,Quema de Veh�culos,Guerrilla,No Identificada,0
185903,1997,Antioquia,GIRALDO,Ataque a Propiedad,Desconocido,No aplica,0
185905,1997,Meta,VILLAVICENCIO,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
185906,1997,Meta,VILLAVICENCIO,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
185907,1997,Córdoba,PUERTO LIBERTADOR,Ataque a Propiedad,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,0
185908,1997,Magdalena,FUNDACI?N,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
185909,1997,Magdalena,FUNDACI?N,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
185910,1997,Magdalena,FUNDACI?N,Ataque a Propiedad,Grupo Armado No Identificado,No aplica,0
185911,1997,Chocó,UNGU?A,Quema de Veh�culos,Grupo Paramilitar,No Identificado,0
185912,1997,Antioquia,PUERTO BERR?O,Ataque a Instituciones,Grupo Armado No Identificado,Presencia GAO sin Atribuci�n,0
185914,1997,Meta,GRANADA,Quema de Veh�culos,Grupo Paramilitar,No Identificado,0
185915,1997,Meta,GRANADA,Quema de Veh�culos,Grupo Paramilitar,No Identificado,0
185916,1997,Valle del Cauca,GUACAR?,Sabotaje,Guerrilla,No Identificada,0
185917,1997,Cesar,EL COPEY,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
185918,1997,Magdalena,CONCORDIA,Ataque a Propiedad,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,0
185919,1997,Magdalena,SANTA MARTA,Ataque a Propiedad,Grupo Armado No Identificado,No aplica,0
185920,1997,Antioquia,RIONEGRO,Ataque a Propiedad,Agente del Estado,Polic�a Nacional,0
185921,1997,Magdalena,ZONA BANANERA,Ataque a Propiedad,Grupo Armado No Identificado,No aplica,0
185922,1997,Antioquia,CAMPAMENTO,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
185923,1997,Antioquia,ARBOLETES,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
185924,1997,Magdalena,ZONA BANANERA,Ataque a Propiedad,Grupo Armado No Identificado,No aplica,0
185925,1997,Antioquia,YOLOMB?,Ataque a Propiedad,Desconocido,No aplica,0
185926,1997,Antioquia,YOLOMB?,Ataque a Propiedad,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,0
185927,1997,Antioquia,DABEIBA,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
185928,1997,Antioquia,ITUANGO,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
185929,1997,Sucre,LA UNI?N,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
185930,1997,Antioquia,URRAO,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
185931,1997,Chocó,CARMEN DEL DARI�N,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
185932,1998,Antioquia,DABEIBA,Ataque a Propiedad,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,0
185933,1998,Cauca,PAT?A,Ataque a Propiedad,Guerrilla,No Identificada,0
185934,1998,Cesar,PUEBLO BELLO,Ataque a Propiedad,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,0
185935,1998,Magdalena,CHIVOLO,Ataque a Propiedad,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,0
185937,1998,Tolima,ROVIRA,Ataque a Propiedad,Grupo Armado No Identificado,Presencia GAO sin Atribuci�n,0
185938,1998,Antioquia,URRAO,Ataque a Propiedad,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,0
185939,1998,Chocó,UNGU?A,Ataque a Propiedad,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,0
185940,1998,Magdalena,FUNDACI?N,Ataque a Propiedad,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,0
185941,1998,Antioquia,SABANALARGA,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
185942,1998,Cundinamarca,LA PE�A,Ataque a Propiedad,Guerrilla,FARC,0
185943,1998,Meta,PUERTO GAIT?N,Ataque a Propiedad,Guerrilla,FARC,0
185944,1998,Córdoba,VALENCIA,Ataque a Propiedad,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,0
185945,1998,Cauca,MIRANDA,Ataque a Propiedad,Desconocido,No aplica,0
185946,1998,Antioquia,APARTAD?,Ataque a Propiedad,Desconocido,No aplica,0
185947,1998,Huila,SAN AGUST?N,Quema de Veh�culos,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,0
185948,1998,Sucre,TOL? VIEJO,Ataque a Propiedad,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,0
185950,1998,Sucre,SANTIAGO DE TOL?,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
185951,1998,Bolívar,SIMIT?,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
185953,1998,Sucre,SAN ONOFRE,Ataque a Propiedad,Grupo Armado No Identificado,Presencia GAO sin Atribuci�n,0
185954,1998,Antioquia,TARAZ?,Ataque a Propiedad,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,0
185955,1998,Bolívar,EL CARMEN DE Bolívar,Ataque a Propiedad,Grupo Armado No Identificado,No aplica,0
185956,1998,Magdalena,SABANAS DE SAN ?NGEL,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
185957,1998,Risaralda,PUEBLO RICO,Ataque a Propiedad,Guerrilla,FARC,0
185958,1998,Antioquia,REMEDIOS,Ataque a Propiedad,Grupo Armado No Identificado,No aplica,0
185959,1998,Antioquia,ANOR?,Quema de Veh�culos,Guerrilla,ELN,0
185960,1998,Magdalena,ZONA BANANERA,Ataque a Propiedad,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,0
185961,1998,Bolívar,PINILLOS,Quema de Veh�culos,Grupo Paramilitar,No Identificado,0
185962,1998,Bolívar,PINILLOS,Quema de Veh�culos,Grupo Paramilitar,No Identificado,0
185963,1998,Santander,BARRANCABERMEJA,Ataque a Propiedad,Desconocido,No aplica,0
185964,1998,Antioquia,LA UNI?N,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
185965,1998,Casanare,HATO COROZAL,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
185966,1998,Córdoba,TIERRALTA,Ataque a Propiedad,Desconocido,No aplica,0
185967,1998,Norte de Santander,OCA�A,Ataque a Propiedad,Guerrilla,Disidencia EPL,0
185968,1998,Putumayo,PUERTO AS?S,Sabotaje,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,0
185969,1998,Antioquia,GIRARDOTA,Ataque a Propiedad,Grupo Armado No Identificado,No aplica,0
185970,1998,Guaviare,SAN JOS� DEL Guaviare,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
185971,1998,Antioquia,ITUANGO,Ataque a Propiedad,Desconocido,No aplica,0
185974,1999,Santander,MATANZA,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
185975,1999,Antioquia,REMEDIOS,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
185976,1999,Antioquia,CHIGOROD?,Ataque a Propiedad,Grupo Armado No Identificado,Presencia GAO sin Atribuci�n,0
185978,1999,Bolívar,MORALES,Ataque a Propiedad,Guerrilla,ELN,0
185979,1999,Casanare,YOPAL,Quema de Veh�culos,Grupo Armado No Identificado,No aplica,0
185980,1999,Tolima,SAN SEBASTI?N DE MARIQUITA,Ataque a Propiedad,Grupo Paramilitar,Autodefensas Campesinas del Magdalena Medio,0
185981,1999,Antioquia,APARTAD?,Ataque a Propiedad,Desconocido,No aplica,0
185982,1999,Antioquia,YOLOMB?,Quema de Veh�culos,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,0
185983,1999,Antioquia,CIUDAD Bolívar,Ataque a Propiedad,Guerrilla,ELN,0
185984,1999,Antioquia,ANGEL?POLIS,Ataque a Propiedad,Desconocido,No aplica,0
185985,1998,Meta,ACAC?AS,Quema de Veh�culos,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,0
185986,1999,Antioquia,EL CARMEN DE VIBORAL,Ataque a Propiedad,Grupo Armado No Identificado,No aplica,0
185987,1999,Magdalena,SANTA MARTA,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
185988,1999,Bolívar,ZAMBRANO,Ataque a Propiedad,Guerrilla,ELN,0
185989,1999,Antioquia,MACEO,Ataque a Propiedad,Desconocido,No aplica,0
185990,1999,Magdalena,ZONA BANANERA,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
185991,1999,Antioquia,CHIGOROD?,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
185992,1999,Tolima,RIOBLANCO,Ataque a Propiedad,Guerrilla,No Identificada,0
185993,1999,Antioquia,TURBO,Ataque a Propiedad,Grupo Armado No Identificado,No aplica,0
185994,1999,Magdalena,PLATO,Ataque a Propiedad,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,0
185995,1999,Antioquia,GIRARDOTA,Ataque a Propiedad,Desconocido,No aplica,0
185996,1999,Antioquia,GIRARDOTA,Ataque a Propiedad,Grupo Armado No Identificado,No aplica,0
185997,1999,Antioquia,CAMPAMENTO,Ataque a Propiedad,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,0
185998,1999,Antioquia,DABEIBA,Ataque a Propiedad,Grupo Armado No Identificado,No aplica,0
185999,1999,Santander,ZAPATOCA,Quema de Veh�culos,Guerrilla,ELN,0
186000,1999,Magdalena,ZONA BANANERA,Ataque a Propiedad,Desconocido,No aplica,0
186001,1999,Norte de Santander,TIB?,Ataque a Propiedad,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,0
186002,1999,Santander,CALIFORNIA,Acci�n B�lica,Guerrilla,FARC,0
186003,1999,Córdoba,TIERRALTA,Ataque a Propiedad,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,0
186004,1999,Antioquia,CHIGOROD?,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
186005,1999,Magdalena,PIVIJAY,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
186006,1999,Caldas,SALAMINA,Ataque a Propiedad,Guerrilla,No Identificada,0
186007,1999,Antioquia,GIRARDOTA,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
186008,1999,Magdalena,TENERIFE,Ataque a Propiedad,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,0
186009,1999,Casanare,PAZ DE ARIPORO,Ataque a Propiedad,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,0
186010,1999,Magdalena,ZONA BANANERA,Ataque a Propiedad,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,0
186011,1999,Antioquia,AMAG?,Ataque a Propiedad,Grupo Armado No Identificado,Presencia GAO sin Atribuci�n,0
186012,1999,Antioquia,PE�OL,Ataque a Propiedad,Desconocido,No aplica,0
186015,1999,Antioquia,ITUANGO,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
186016,1999,Córdoba,SAN ANDR�S DE SOTAVENTO,Ataque a Propiedad,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,0
186017,1999,Valle del Cauca,TULU?,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
186018,1999,Cundinamarca,GUACHET?,Quema de Veh�culos,Grupo Armado No Identificado,No aplica,0
186019,1999,Cundinamarca,GUACHET?,Quema de Veh�culos,Grupo Armado No Identificado,No aplica,0
186020,1999,Boyacá,SAN LUIS DE GACENO,Ataque a Propiedad,Guerrilla,No Identificada,0
186021,1999,Antioquia,NECH?,Ataque a Propiedad,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,0
186023,1999,Antioquia,NECH?,Ataque a Propiedad,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,0
186024,1999,Córdoba,TIERRALTA,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
186025,1999,Caquetá,FLORENCIA,Ataque a Propiedad,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,0
186026,1999,Antioquia,C?CERES,Ataque a Propiedad,Grupo Armado No Identificado,Presencia GAO sin Atribuci�n,1
186027,1999,Magdalena,GUAMAL,Ataque a Propiedad,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,0
186028,1999,Meta,VILLAVICENCIO,Ataque a Instituciones,Grupo Paramilitar,No Identificado,0
186029,1999,Meta,VILLAVICENCIO,Ataque a Instituciones,Grupo Paramilitar,No Identificado,0
186030,1999,Antioquia,COCORN?,Ataque a Propiedad,Guerrilla,FARC,0
186031,1999,Santander,SABANA DE TORRES,Ataque a Propiedad,Desconocido,No aplica,0
186032,1999,Cesar,VALLEDUPAR,Ataque a Propiedad,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,0
186033,1999,Cesar,VALLEDUPAR,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
186034,1999,Norte de Santander,TIB?,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
186035,1999,Norte de Santander,TIB?,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
186036,2000,Tolima,RIOBLANCO,Ataque a Propiedad,Guerrilla,FARC,0
186037,2000,Putumayo,VALLE DEL GUAMUEZ,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
186038,2000,Arauca,TAME,Ataque a Propiedad,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,0
186039,2000,Cundinamarca,EL PE�?N,Ataque a Propiedad,Guerrilla,FARC,0
186040,2000,Bolívar,CARTAGENA DE INDIAS,Ataque a Propiedad,Grupo Armado No Identificado,No aplica,0
186041,2000,Meta,VILLAVICENCIO,Quema de Veh�culos,Grupo Paramilitar,No Identificado,0
186042,2000,Meta,VILLAVICENCIO,Quema de Veh�culos,Grupo Paramilitar,No Identificado,0
186043,2000,Cundinamarca,SILVANIA,Ataque a Propiedad,Guerrilla,No Identificada,0
186044,2000,Córdoba,VALENCIA,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
186045,2000,Córdoba,TIERRALTA,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
186047,2000,Antioquia,MONTEBELLO,Ataque a Propiedad,Grupo Armado No Identificado,No aplica,0
186048,2000,Córdoba,TIERRALTA,Ataque a Propiedad,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,0
186049,2000,Cesar,VALLEDUPAR,Ataque a Propiedad,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,0
